latitude,longitude,elevation_m,slope_angle,aspect,rainfall_mm,soil_moisture,ndvi,landslide_probability,risk_level,state,district
27.118084414395305,93.6969077638116,340.8079873599498,32.183845284169124,223,86.8,0.654,0.698,0.341,moderate,Arunachal Pradesh,Papum Pare
27.055867103959432,93.66664091919223,282.1195220272091,22.00199648678928,360,59.0,0.223,0.473,0.462,moderate,Arunachal Pradesh,Papum Pare
27.072851210128324,93.69995440741737,295.81449645828684,28.18914439637061,148,100.5,0.533,0.513,0.442,moderate,Arunachal Pradesh,Papum Pare
27.074397255459935,93.66827725036909,308.83517522989285,23.55169247484435,11,73.5,0.313,0.824,0.191,low,Arunachal Pradesh,Papum Pare
27.07732361489294,93.64876695523452,352.456391686495,27.044356899170143,117,28.9,0.489,0.422,0.433,moderate,Arunachal Pradesh,Papum Pare
27.08951501910905,93.71804557481614,258.834610288907,24.337569864354045,100,42.1,0.728,0.545,0.475,moderate,Arunachal Pradesh,Papum Pare
27.121975504152942,93.71583703406581,384.4623166201821,29.227242198969343,25,97.3,0.056,0.383,0.536,high,Arunachal Pradesh,Papum Pare
27.097871603178344,93.70862907277106,342.10773735740185,22.675466070983678,209,49.9,0.583,0.547,0.459,moderate,Arunachal Pradesh,Papum Pare
27.112011791370087,93.70138517032927,346.4908580882064,12.885412998494017,90,36.3,0.568,0.558,0.415,moderate,Arunachal Pradesh,Papum Pare
27.13511677899995,93.69749657657601,303.9987292159451,23.796477251467387,51,42.0,0.564,0.469,0.419,moderate,Arunachal Pradesh,Papum Pare
27.066281217891728,93.68567692525248,346.67289895245705,30.570214937967336,95,43.7,0.66,0.295,0.394,moderate,Arunachal Pradesh,Papum Pare
27.080321675940343,93.69165978948956,302.89984850316836,24.95153277151105,69,50.1,0.42,0.707,0.22,low,Arunachal Pradesh,Papum Pare
27.069579135857005,93.67989995421485,331.5218791769669,19.54977317614599,232,66.8,0.546,0.614,0.361,moderate,Arunachal Pradesh,Papum Pare
27.084611330836807,93.68455024284307,318.78444246510884,25.1179067003094,235,56.6,0.465,0.552,0.535,high,Arunachal Pradesh,Papum Pare
27.07816408169733,93.65054881537758,249.391596067544,26.502982052572122,266,15.8,0.369,0.555,0.164,low,Arunachal Pradesh,Papum Pare
27.08464958362577,93.66765009064169,270.5352718678404,28.24129890790546,255,25.1,0.562,0.501,0.191,low,Arunachal Pradesh,Papum Pare
27.0898122513342,93.68369780235862,360.46565245729704,22.21881800202464,153,55.7,0.429,0.985,0.484,moderate,Arunachal Pradesh,Papum Pare
27.058179449851323,93.70324165601913,380.2669279232683,32.99225134291352,71,31.7,0.493,0.559,0.364,moderate,Arunachal Pradesh,Papum Pare
27.087487391791885,93.71328221420164,264.1570276933017,25.465069401671204,238,34.9,0.298,0.551,0.333,moderate,Arunachal Pradesh,Papum Pare
27.084726557213123,93.70321246916588,305.27343404316304,23.219342982960388,191,36.0,0.473,0.809,0.512,high,Arunachal Pradesh,Papum Pare
27.059722209867033,93.702978157601,283.3287509060112,29.741492681138908,244,81.7,0.455,0.385,0.552,high,Arunachal Pradesh,Papum Pare
27.075956628507807,93.70703185889397,312.5508509823899,24.968540207068994,51,131.9,0.507,0.582,0.517,high,Arunachal Pradesh,Papum Pare
27.08914309822665,93.71580123558454,370.2362686020287,25.767856593578944,313,78.8,0.588,0.546,0.484,moderate,Arunachal Pradesh,Papum Pare
27.074198324858322,93.6909063143368,266.4630410953922,27.182271768262467,263,9.5,0.452,0.539,0.328,moderate,Arunachal Pradesh,Papum Pare
27.132282532294706,93.7135434815174,364.45822533922114,23.00766673953154,338,100.8,0.459,0.524,0.354,moderate,Arunachal Pradesh,Papum Pare
27.085405084870235,93.67881488483143,290.1872961483037,22.308599359581137,112,39.2,0.163,0.495,0.261,moderate,Arunachal Pradesh,Papum Pare
27.06554439969474,93.68322905224551,333.16625707948555,22.45257240778184,280,74.6,0.433,0.644,0.393,moderate,Arunachal Pradesh,Papum Pare
27.087261260120634,93.69672839712705,307.4664883661933,16.29625831083171,112,-33.2,0.21,0.663,0.448,moderate,Arunachal Pradesh,Papum Pare
27.103846693822625,93.7026860627011,375.87431534710066,20.908508127998626,190,-32.9,0.484,0.706,0.148,low,Arunachal Pradesh,Papum Pare
27.112559207184635,93.6684563414271,284.13475740839624,31.466015036528674,269,94.2,0.098,0.54,0.523,high,Arunachal Pradesh,Papum Pare
27.07954081863258,93.71840483234476,348.5116076575796,22.83368913870672,11,75.4,0.588,0.512,0.34,moderate,Arunachal Pradesh,Papum Pare
27.145117408638537,93.68150574749582,383.4782306277634,27.11941505689209,131,28.1,0.448,0.668,0.289,moderate,Arunachal Pradesh,Papum Pare
27.095474918348863,93.68169724031043,414.45157291148683,18.596218936983774,357,63.3,0.453,0.593,0.571,high,Arunachal Pradesh,Papum Pare
27.080381648910716,93.6991791824074,349.9451374476838,29.88284664635185,339,22.5,0.363,0.543,0.2,low,Arunachal Pradesh,Papum Pare
27.08899849742851,93.68138463365894,307.7120239262988,25.20910003040324,189,73.8,0.453,0.673,0.343,moderate,Arunachal Pradesh,Papum Pare
27.11013909438802,93.68509299050619,239.41599796438587,30.452999873155633,146,66.2,0.474,0.677,0.32,moderate,Arunachal Pradesh,Papum Pare
27.05178291889043,93.67029595295486,336.7153331870188,26.22506008550207,4,52.3,0.671,0.446,0.551,high,Arunachal Pradesh,Papum Pare
27.09276370986036,93.66222955268789,329.38700285964967,26.324771786506407,241,68.6,0.528,0.829,0.26,moderate,Arunachal Pradesh,Papum Pare
27.06967011288006,93.65756919691177,279.35187510378177,30.090047446146055,20,57.1,0.472,0.693,0.371,moderate,Arunachal Pradesh,Papum Pare
27.089335791225547,93.6948089907768,433.09581285172595,25.015144007967972,87,63.1,0.511,0.956,0.571,high,Arunachal Pradesh,Papum Pare
27.578897952084706,93.88600200015816,1750.0029877887941,32.99814142848124,70,94.6,0.231,0.432,0.532,high,Arunachal Pradesh,Lower Subansiri
27.585918396015618,93.84064957405064,1628.0539892857316,25.25995508929193,16,87.6,0.481,0.536,0.696,high,Arunachal Pradesh,Lower Subansiri
27.541638339259897,93.86367532149995,1662.7403527524536,36.82726870695383,205,28.6,0.485,0.638,0.521,high,Arunachal Pradesh,Lower Subansiri
27.581792975571297,93.83730776366022,1612.357977689995,31.877102700716264,18,-10.3,0.571,0.63,0.179,low,Arunachal Pradesh,Lower Subansiri
27.577906196898773,93.85278826271109,1764.7984004792133,33.81885299338099,352,85.1,0.496,0.603,0.576,high,Arunachal Pradesh,Lower Subansiri
27.61557326559175,93.83652825474657,1649.7870731976614,22.876111369348646,154,40.6,0.5,0.397,0.488,moderate,Arunachal Pradesh,Lower Subansiri
27.59592562904389,93.86005535299385,1699.5539242265002,30.509105309299102,129,69.0,0.361,0.511,0.498,moderate,Arunachal Pradesh,Lower Subansiri
27.597080376357873,93.81024480295407,1600.6025150889259,32.863275990518545,216,7.8,0.576,0.169,0.507,high,Arunachal Pradesh,Lower Subansiri
27.604961063332617,93.88611461031306,1707.5013003933052,33.25900869947154,47,8.9,0.083,0.553,0.112,low,Arunachal Pradesh,Lower Subansiri
27.590405151982495,93.87636629190867,1793.1072923208724,27.093519123750117,92,-39.2,0.437,0.736,0.436,moderate,Arunachal Pradesh,Lower Subansiri
27.594696015676796,93.83082813912323,1745.4076415058162,30.098745174324865,256,5.2,0.527,0.39,0.295,moderate,Arunachal Pradesh,Lower Subansiri
27.588102748002314,93.83322510393604,1640.5734046664206,33.888950132542526,302,55.1,0.481,0.424,0.319,moderate,Arunachal Pradesh,Lower Subansiri
27.595545725417676,93.82825622025629,1675.8607711810341,23.824795801132503,275,18.6,0.266,0.213,0.501,high,Arunachal Pradesh,Lower Subansiri
27.54484037311545,93.82162788862226,1774.8293325702991,33.61568060949656,213,83.1,0.397,0.544,0.544,high,Arunachal Pradesh,Lower Subansiri
27.578052612726385,93.87372870317928,1647.8743429916992,31.324102285047072,333,110.0,0.257,0.466,0.513,high,Arunachal Pradesh,Lower Subansiri
27.587236803809706,93.85033773362835,1692.6099748914373,33.51085851280116,230,83.1,0.179,0.453,0.376,moderate,Arunachal Pradesh,Lower Subansiri
27.596835197320516,93.82581547026251,1783.7074232130412,22.999840799922538,8,50.1,0.41,0.607,0.468,moderate,Arunachal Pradesh,Lower Subansiri
27.57933322051616,93.87461232232275,1830.2740618376256,34.741227291399106,109,-24.1,0.396,0.609,0.167,low,Arunachal Pradesh,Lower Subansiri
27.60642508823547,93.84025669936666,1683.2540870729817,26.913075888572852,335,12.8,0.36,0.605,0.178,low,Arunachal Pradesh,Lower Subansiri
27.59256155349105,93.84785286733461,1744.9904955361435,36.0595165322071,132,64.0,0.617,0.74,0.581,high,Arunachal Pradesh,Lower Subansiri
27.5597646403636,93.86361290701849,1633.1653475287715,36.508442553012856,147,62.2,0.509,0.546,0.565,high,Arunachal Pradesh,Lower Subansiri
27.629111101038568,93.84481915368531,1690.4622303808949,29.674327322286604,122,36.3,0.575,0.496,0.461,moderate,Arunachal Pradesh,Lower Subansiri
27.6033891311722,93.87989895569278,1657.2102786174596,35.02231206478778,273,97.1,0.504,0.556,0.494,moderate,Arunachal Pradesh,Lower Subansiri
27.619261087656632,93.8668277548817,1658.0717000983545,33.947704545746845,96,35.1,0.417,0.49,0.369,moderate,Arunachal Pradesh,Lower Subansiri
27.600598619718326,93.81573882297917,1703.4978012595557,30.935356194497697,74,28.1,0.368,0.88,0.402,moderate,Arunachal Pradesh,Lower Subansiri
27.6223045051533,93.84732172997418,1660.8802273104588,33.665330614319245,199,30.1,0.553,0.513,0.393,moderate,Arunachal Pradesh,Lower Subansiri
27.578793049754452,93.85616649821769,1646.3737868680173,26.03778570012408,300,58.5,0.246,0.641,0.275,moderate,Arunachal Pradesh,Lower Subansiri
27.56433094482954,93.81234149322512,1602.2243901730644,30.30327295964773,198,49.8,0.344,0.657,0.434,moderate,Arunachal Pradesh,Lower Subansiri
27.59856883441719,93.87327346268044,1761.4771906245917,30.7935051744216,190,37.4,0.529,0.583,0.441,moderate,Arunachal Pradesh,Lower Subansiri
27.594162515667907,93.84276393996095,1725.075050349136,24.39603356985442,287,31.5,0.275,0.757,0.151,low,Arunachal Pradesh,Lower Subansiri
27.5565974795421,93.838410249294,1754.61109180511,36.235775853513985,326,54.1,0.2,0.362,0.467,moderate,Arunachal Pradesh,Lower Subansiri
27.59294077974526,93.84398478895481,1647.9895160331612,42.26017462913878,70,39.4,0.518,0.605,0.381,moderate,Arunachal Pradesh,Lower Subansiri
27.62179053236751,93.80349615676305,1734.971585910564,29.259962184263387,255,31.6,0.14,0.672,0.358,moderate,Arunachal Pradesh,Lower Subansiri
27.573893262925125,93.87705752802634,1766.9734621167165,21.537578363591948,308,40.9,0.518,0.969,0.463,moderate,Arunachal Pradesh,Lower Subansiri
27.590675808358608,93.83180337892483,1734.7101050793678,34.59687775269359,298,38.8,0.36,0.858,0.575,high,Arunachal Pradesh,Lower Subansiri
27.564962294677724,93.84145277534627,1745.8992608100468,22.933878348394778,281,56.8,0.297,0.502,0.646,high,Arunachal Pradesh,Lower Subansiri
27.58366725325779,93.8414962819672,1592.9815181561962,36.5759764431605,159,105.7,0.28,0.237,0.516,high,Arunachal Pradesh,Lower Subansiri
27.595848360492877,93.85162504552885,1751.2204483647865,27.901123197153144,54,77.3,0.324,0.485,0.439,moderate,Arunachal Pradesh,Lower Subansiri
27.597907585957227,93.85651899143036,1786.6215233503083,26.07070285160902,126,56.9,0.372,0.606,0.367,moderate,Arunachal Pradesh,Lower Subansiri
27.607596296785946,93.82822030424595,1722.9059152712573,30.37084172036376,64,65.9,0.445,0.434,0.407,moderate,Arunachal Pradesh,Lower Subansiri
27.59075487029605,93.84906614022758,1648.4617656224432,29.425240056127855,96,86.6,0.729,0.667,0.497,moderate,Arunachal Pradesh,Lower Subansiri
27.560161328504055,93.87328393005541,1680.8263196755165,32.608963872290374,302,27.9,0.405,0.363,0.494,moderate,Arunachal Pradesh,Lower Subansiri
27.612788743379426,93.82916159951158,1685.858933564728,36.81395916764596,0,16.5,0.504,0.525,0.553,high,Arunachal Pradesh,Lower Subansiri
27.597545571577886,93.85840758348847,1671.9870737378676,28.043923037615563,343,80.3,0.379,0.591,0.583,high,Arunachal Pradesh,Lower Subansiri
27.596113752308067,93.85143313721782,1585.7443808326398,37.96073927923549,141,50.4,0.636,0.564,0.581,high,Arunachal Pradesh,Lower Subansiri
27.590303375279422,93.84628219926262,1714.60122955291,32.11620865524313,73,88.0,0.351,0.412,0.41,moderate,Arunachal Pradesh,Lower Subansiri
27.608014687501875,93.84642015264394,1648.17702097526,29.52572226979399,339,76.1,0.573,0.653,0.603,high,Arunachal Pradesh,Lower Subansiri
27.615747494759862,93.82037959430589,1657.625612875233,25.057055765990416,140,62.8,0.603,0.588,0.612,high,Arunachal Pradesh,Lower Subansiri
27.59612400758053,93.81205157183763,1687.3583133460913,23.90554483233064,104,28.9,0.444,0.469,0.458,moderate,Arunachal Pradesh,Lower Subansiri
27.585721850209488,93.8506903827378,1701.6570973007688,24.013129467002585,300,-3.0,0.56,0.627,0.44,moderate,Arunachal Pradesh,Lower Subansiri
27.613789780105446,93.82032245922267,1726.5995852203912,29.0991274781116,245,25.5,0.436,0.566,0.482,moderate,Arunachal Pradesh,Lower Subansiri
27.574697589020268,93.85044354257205,1744.6001450011536,28.10239786195042,74,62.0,0.72,0.659,0.544,high,Arunachal Pradesh,Lower Subansiri
27.584695717795874,93.8782346163214,1713.3276989864619,22.114221211758174,10,87.0,0.553,0.323,0.566,high,Arunachal Pradesh,Lower Subansiri
27.58850260525415,93.86416808388348,1799.6700563565419,26.958545444635188,314,119.5,0.545,0.801,0.736,high,Arunachal Pradesh,Lower Subansiri
27.590327073652315,93.84896792979929,1731.0326953823044,28.855289778746197,353,-10.9,0.246,0.736,0.222,low,Arunachal Pradesh,Lower Subansiri
27.60115556567877,93.87920205383533,1678.431814262644,24.828868268192377,356,53.9,0.245,0.457,0.542,high,Arunachal Pradesh,Lower Subansiri
27.613728451563734,93.84288329592101,1657.5833156540439,33.82671060995037,319,63.4,0.212,0.396,0.356,moderate,Arunachal Pradesh,Lower Subansiri
27.57408089754326,93.85185722116013,1670.0151890822876,33.110732629383804,287,57.4,0.506,0.68,0.508,high,Arunachal Pradesh,Lower Subansiri
27.58362666529525,93.85238685318507,1627.4447386917877,31.270599566949745,37,61.9,0.406,0.475,0.47,moderate,Arunachal Pradesh,Lower Subansiri
27.591241578878993,93.86286464773869,1678.596384213011,30.990390201709424,5,122.6,0.673,0.322,0.634,high,Arunachal Pradesh,Lower Subansiri
27.621253786626273,93.82220072914315,1782.3837851011012,36.283641817919985,313,76.8,0.324,0.765,0.469,moderate,Arunachal Pradesh,Lower Subansiri
27.565401060587234,93.82466647051193,1761.494138050041,32.093729697050726,277,89.9,0.584,0.598,0.451,moderate,Arunachal Pradesh,Lower Subansiri
27.526474397665275,93.85329178639414,1717.612872640012,19.977186927144295,51,75.1,0.619,0.504,0.332,moderate,Arunachal Pradesh,Lower Subansiri
27.572080158855368,93.85739309321922,1653.8550959992115,34.295082015851456,356,83.7,0.505,0.658,0.5,high,Arunachal Pradesh,Lower Subansiri
27.582204883859642,93.83784625798837,1704.031780734572,26.71780424857731,23,75.2,0.611,0.744,0.517,high,Arunachal Pradesh,Lower Subansiri
27.560141826016512,93.85636916178274,1692.100048561897,32.656155134293876,60,47.8,0.302,0.57,0.485,moderate,Arunachal Pradesh,Lower Subansiri
27.591342871604578,93.81134191736093,1618.58978762857,33.169629291703025,81,42.7,0.162,0.381,0.539,high,Arunachal Pradesh,Lower Subansiri
27.57177397598036,93.81046104736771,1754.0089884719978,35.358437513020874,108,46.3,0.403,0.419,0.553,high,Arunachal Pradesh,Lower Subansiri
27.604597958017013,93.87654627281749,1664.5562059719766,19.893648976966183,271,77.8,0.469,0.337,0.612,high,Arunachal Pradesh,Lower Subansiri
27.6302129747027,93.84511989440475,1782.2661414766042,44.330460133228286,272,116.2,0.292,0.82,0.411,moderate,Arunachal Pradesh,Lower Subansiri
27.599946882913635,93.83063533973468,1660.6001263124697,36.25287133527756,10,38.9,0.312,0.462,0.448,moderate,Arunachal Pradesh,Lower Subansiri
27.610894198264457,93.86348614546284,1695.5148476577856,27.507291085973943,27,58.3,0.518,0.574,0.387,moderate,Arunachal Pradesh,Lower Subansiri
27.545246429713476,93.85487772119451,1616.4911762795584,26.02992692885492,69,55.9,0.631,0.62,0.495,moderate,Arunachal Pradesh,Lower Subansiri
27.589085793021834,93.85564395179205,1727.4060306655078,25.13187347047497,37,67.9,0.431,0.741,0.356,moderate,Arunachal Pradesh,Lower Subansiri
27.58761026594936,93.86713535671156,1708.5482005441868,32.36586608988811,218,52.0,0.59,0.451,0.617,high,Arunachal Pradesh,Lower Subansiri
27.58596225648114,93.8409895705978,1720.3579099915676,34.32789016140409,216,-7.1,0.417,0.719,0.468,moderate,Arunachal Pradesh,Lower Subansiri
27.596919500847047,93.86302587916693,1695.0738608410136,28.98979725000199,5,43.1,0.214,0.54,0.322,moderate,Arunachal Pradesh,Lower Subansiri
27.587293396928096,93.84096028908911,1729.9419722816426,37.08427054241817,326,59.7,0.145,0.441,0.253,moderate,Arunachal Pradesh,Lower Subansiri
27.61723506682445,93.86945919633357,1641.2505497668126,28.829959921877634,322,39.3,0.368,0.686,0.648,high,Arunachal Pradesh,Lower Subansiri
27.577209543390733,93.87677169515713,1704.4087715045655,24.310666536621742,148,49.6,0.196,0.464,0.133,low,Arunachal Pradesh,Lower Subansiri
27.567526653858696,93.83374575667378,1630.4978105045773,30.844996256523554,39,50.4,0.283,0.786,0.506,high,Arunachal Pradesh,Lower Subansiri
27.607546322773587,93.85435065849747,1739.693340961738,31.340533187420753,13,82.7,0.627,0.499,0.711,high,Arunachal Pradesh,Lower Subansiri
27.568213209866485,93.86895454017466,1756.082277851346,34.24234633171001,140,59.1,0.413,0.386,0.319,moderate,Arunachal Pradesh,Lower Subansiri
27.598072982817946,93.86197766358761,1694.1121966848136,34.362373136215226,338,20.0,0.371,0.448,0.375,moderate,Arunachal Pradesh,Lower Subansiri
27.585457744083595,93.82404392268259,1742.6074427858598,31.37928207781612,208,74.6,0.439,0.645,0.622,high,Arunachal Pradesh,Lower Subansiri
27.562791481525526,93.82544856951284,1757.5738138687675,30.745736734119607,325,58.1,0.549,0.668,0.393,moderate,Arunachal Pradesh,Lower Subansiri
27.622106746854517,93.86259979448539,1778.0762191850572,25.631940522879773,129,106.5,0.314,0.473,0.555,high,Arunachal Pradesh,Lower Subansiri
27.616720200558508,93.8500755882266,1682.6363868304893,39.84575476022911,90,57.9,0.333,0.377,0.437,moderate,Arunachal Pradesh,Lower Subansiri
27.59969721717944,93.87907063031635,1715.5635063228478,36.67624010175349,204,17.5,0.35,0.633,0.324,moderate,Arunachal Pradesh,Lower Subansiri
27.576439629822886,93.83782015828207,1719.0435267448863,35.720746235561464,342,48.1,0.486,0.762,0.513,high,Arunachal Pradesh,Lower Subansiri
27.613124859933777,93.82610304370769,1742.5984707829152,35.85163806854649,270,37.2,0.289,0.541,0.432,moderate,Arunachal Pradesh,Lower Subansiri
27.583092803418136,93.85056610937026,1594.9901609125627,37.676339346637214,323,37.2,0.43,0.661,0.41,moderate,Arunachal Pradesh,Lower Subansiri
27.592624712463156,93.84481944885337,1658.3904029554483,32.05941500236121,345,28.4,0.49,0.55,0.266,moderate,Arunachal Pradesh,Lower Subansiri
27.610151514496476,93.82501179885949,1660.4506640232003,25.086914134277897,157,24.4,0.538,0.588,0.492,moderate,Arunachal Pradesh,Lower Subansiri
27.59808454476109,93.82740922110324,1762.833590493865,25.76586349935018,55,29.4,0.464,0.5,0.563,high,Arunachal Pradesh,Lower Subansiri
27.606540047932953,93.84720773878814,1743.1455619764738,29.036703169595597,356,24.1,0.541,0.456,0.445,moderate,Arunachal Pradesh,Lower Subansiri
27.625331911231296,93.86304820872267,1695.8221713238584,41.11418600969998,106,92.4,0.486,0.772,0.575,high,Arunachal Pradesh,Lower Subansiri
27.553289644184947,93.8276161568331,1746.090285904959,35.60676586727723,72,104.9,0.347,0.613,0.667,high,Arunachal Pradesh,Lower Subansiri
27.548537188961735,93.85779402688092,1699.21354813675,31.104277171028606,101,54.5,0.339,0.51,0.353,moderate,Arunachal Pradesh,Lower Subansiri
27.60774963143196,93.87072753191407,1702.1421567945677,29.995055731694166,208,50.7,0.466,0.474,0.377,moderate,Arunachal Pradesh,Lower Subansiri
28.051907075385355,95.31466961875093,157.34892798800823,13.552742163646656,199,79.4,0.21,0.873,0.251,moderate,Arunachal Pradesh,East Siang
28.065473620073277,95.30603796777847,264.95809201724444,18.579633941995084,106,113.1,0.615,0.714,0.34,moderate,Arunachal Pradesh,East Siang
28.071744435468464,95.32040849594662,201.80001830961325,22.854165713452275,6,94.1,-0.066,0.62,0.319,moderate,Arunachal Pradesh,East Siang
28.06857639274335,95.34627395321125,180.02869844396784,17.667852024217606,212,51.0,0.546,0.32,0.404,moderate,Arunachal Pradesh,East Siang
28.05578465414615,95.31827871219663,170.01085325823013,16.69136015055737,309,103.7,0.245,0.486,0.315,moderate,Arunachal Pradesh,East Siang
28.064288829213922,95.35423357964562,162.6037342054344,22.971309020831015,244,63.9,0.433,0.296,0.355,moderate,Arunachal Pradesh,East Siang
28.082508434255438,95.36454311747724,174.0974292622552,20.91440789629841,308,46.2,0.429,0.877,0.549,high,Arunachal Pradesh,East Siang
28.062336711320647,95.33432212464749,225.51959279159516,14.88383788614478,150,38.3,0.398,0.421,0.339,moderate,Arunachal Pradesh,East Siang
28.067222722718316,95.3330778884616,164.61500956132807,14.444313957324361,202,75.4,0.536,0.591,0.386,moderate,Arunachal Pradesh,East Siang
28.097283138002517,95.34878957056011,68.33016421018264,22.31256021515673,21,-20.4,0.569,0.543,0.096,low,Arunachal Pradesh,East Siang
28.057031367647593,95.34541386964308,82.92224400731334,12.23087879930798,13,107.4,0.294,0.843,0.458,moderate,Arunachal Pradesh,East Siang
28.081430420864134,95.37808127571013,159.22321074519323,14.195406316929661,174,15.6,0.549,0.87,0.356,moderate,Arunachal Pradesh,East Siang
28.04926805570387,95.3199174796813,185.2027134574007,13.698666901696637,287,15.9,0.618,0.455,0.304,moderate,Arunachal Pradesh,East Siang
28.067120983279914,95.36316127532372,191.03969251520238,18.93359765949677,283,39.7,0.335,0.595,0.403,moderate,Arunachal Pradesh,East Siang
28.063176948563214,95.35172123410014,123.54556608961926,12.516971216000512,270,86.7,0.406,0.457,0.428,moderate,Arunachal Pradesh,East Siang
28.068916514393365,95.32346323671909,127.70664852041469,13.247924774525309,355,56.0,0.435,0.565,0.437,moderate,Arunachal Pradesh,East Siang
28.063601374265605,95.32643802862408,139.0125658059779,24.334041874978336,8,105.4,0.432,0.077,0.473,moderate,Arunachal Pradesh,East Siang
28.047879249320427,95.34547311269422,47.75259361965237,12.721969721521802,215,42.7,0.239,0.541,0.458,moderate,Arunachal Pradesh,East Siang
28.062706292261943,95.3542985573399,101.40602499106001,13.861129838657828,346,54.1,0.205,0.364,0.433,moderate,Arunachal Pradesh,East Siang
28.063010584630753,95.35375242578434,122.17229751540171,21.668359121185915,291,13.2,0.019,0.247,0.26,moderate,Arunachal Pradesh,East Siang
28.052784388114066,95.32995258038774,55.369890454323425,8.786383512976863,99,50.3,0.534,0.575,0.36,moderate,Arunachal Pradesh,East Siang
28.074987029093496,95.31669548122314,171.49507465368535,9.506201201021895,220,110.4,0.309,0.773,0.523,high,Arunachal Pradesh,East Siang
28.051122020988362,95.27229755640576,105.35134036846489,18.85116478722163,60,18.3,0.509,0.692,0.228,low,Arunachal Pradesh,East Siang
28.076417445623363,95.34238540901904,5.153270107247238,11.88563819835715,116,19.9,0.441,0.717,0.164,low,Arunachal Pradesh,East Siang
28.060335791810786,95.34141638187869,180.97157173124936,17.15731128753718,287,29.0,0.387,0.452,0.169,low,Arunachal Pradesh,East Siang
28.11053583374069,95.29946546704255,174.01395941192408,16.371559864916197,72,52.5,0.115,0.829,0.22,low,Arunachal Pradesh,East Siang
28.081776040432043,95.29702139953201,84.4496978642414,22.715243265121263,278,81.7,0.288,0.516,0.377,moderate,Arunachal Pradesh,East Siang
28.055582967021955,95.34312944203593,138.78974292379968,19.073219141916702,110,35.7,0.257,0.524,0.442,moderate,Arunachal Pradesh,East Siang
28.065585594625336,95.31967974051558,177.46796180530387,23.704753041192035,292,84.3,0.416,0.35,0.481,moderate,Arunachal Pradesh,East Siang
28.073432931587178,95.3101227576775,194.4709528431425,23.358159620021986,159,14.7,0.691,0.76,0.421,moderate,Arunachal Pradesh,East Siang
28.07593788176888,95.31959433724937,155.03242281998337,17.77881593566937,341,64.0,0.303,0.787,0.191,low,Arunachal Pradesh,East Siang
28.076222260356484,95.33258215363612,197.61167647499246,10.659644835527232,257,69.2,0.272,0.309,0.492,moderate,Arunachal Pradesh,East Siang
28.08660543431536,95.29666813409021,274.0124157489053,19.92219182252366,192,53.7,0.459,0.622,0.464,moderate,Arunachal Pradesh,East Siang
28.039019908581093,95.30548760095989,131.17600470668964,22.94995068012796,90,9.3,0.364,0.527,0.318,moderate,Arunachal Pradesh,East Siang
28.052379936364662,95.308127026587,200.55524322947662,19.489652718744676,326,73.7,0.262,0.804,0.141,low,Arunachal Pradesh,East Siang
28.067659381136114,95.34167087937422,142.86196571731938,12.67740841262998,71,49.0,0.427,0.388,0.346,moderate,Arunachal Pradesh,East Siang
28.072581057045394,95.33301025632558,179.91447578106508,10.107802450474376,251,42.4,0.148,0.483,0.292,moderate,Arunachal Pradesh,East Siang
28.095655305813164,95.32708315382524,171.94372102593005,17.234771555492582,134,41.2,0.123,0.851,0.114,low,Arunachal Pradesh,East Siang
28.0830714714423,95.32753175258787,134.28940472209246,18.61772777621886,67,119.7,0.45,0.497,0.408,moderate,Arunachal Pradesh,East Siang
28.041431842399177,95.3721842020595,203.64844308424244,21.9587403379303,40,75.0,0.363,0.53,0.308,moderate,Arunachal Pradesh,East Siang
28.06646425580239,95.32272108301743,180.30577811758073,22.181413856311142,112,30.2,0.423,0.877,0.25,low,Arunachal Pradesh,East Siang
28.085766756276566,95.34729603535737,113.81689164083227,15.952351761104442,62,50.0,0.289,0.328,0.311,moderate,Arunachal Pradesh,East Siang
28.060589928842393,95.35509442304395,150.43154946715677,14.995148372695109,296,62.0,0.552,0.696,0.283,moderate,Arunachal Pradesh,East Siang
28.07878508332515,95.32849964564474,129.17720552109247,34.04809137767033,121,42.7,0.474,0.408,0.41,moderate,Arunachal Pradesh,East Siang
28.025212502706445,95.32023027952243,222.97923759146641,13.382807296546705,255,6.7,0.468,0.625,0.154,low,Arunachal Pradesh,East Siang
28.0746462841593,95.33747378073073,62.43862930018744,18.490420316185617,274,40.9,0.32,0.56,0.303,moderate,Arunachal Pradesh,East Siang
28.082105527908254,95.32797948968974,76.96135719425104,15.672821625745128,251,56.5,0.338,0.613,0.431,moderate,Arunachal Pradesh,East Siang
28.079709112966665,95.31920560396743,171.42411593686637,14.64977212095852,58,59.8,0.177,0.316,0.385,moderate,Arunachal Pradesh,East Siang
28.084179445110564,95.33262710992771,155.2160020648864,5.325087876283112,11,60.8,0.324,0.495,0.255,moderate,Arunachal Pradesh,East Siang
28.032505920494113,95.35625236726867,196.8258229176893,21.878294814263448,31,3.3,0.411,0.345,0.213,low,Arunachal Pradesh,East Siang
28.072101828561895,95.31893873828955,167.54806219945112,13.402308001721876,1,-8.0,0.603,0.563,0.348,moderate,Arunachal Pradesh,East Siang
28.073026011254033,95.34829243568467,145.2298577759766,16.115318104090562,201,38.1,0.459,0.5,0.264,moderate,Arunachal Pradesh,East Siang
28.116921714279087,95.32671431744612,135.28176724435542,13.302541284065173,76,30.9,0.202,0.685,0.24,low,Arunachal Pradesh,East Siang
