latitude,longitude,district,elevation,slope,aspect,month,rainfall_daily,rainfall_7day,ndvi,soil_moisture,distance_to_road,land_cover,landslide
27.5849,93.8741,Lower Subansiri,1671.7,54.5,93,1,2.7,15.6,0.746,0.27,59915.4,forest,0
27.6033,93.8182,Lower Subansiri,1661.3,51.1,219,1,3.1,25.9,0.692,0.258,59915.4,grassland,0
27.5524,93.8471,Lower Subansiri,1791.6,41.8,37,1,2.5,16.6,0.615,0.222,59915.4,forest,0
27.5929,93.861,Lower Subansiri,1770.8,43.9,273,1,6.1,41.7,0.69,0.243,59915.4,urban,0
27.6091,93.8638,Lower Subansiri,1863.5,49.5,173,1,5.1,36.6,0.778,0.206,59915.4,bare,1
27.5949,93.8459,Lower Subansiri,1511.6,44.7,324,1,6.9,43.8,0.758,0.274,59915.4,bare,0
27.6191,93.8625,Lower Subansiri,1467.1,49.6,223,1,4.5,29.5,0.657,0.268,59915.4,urban,0
27.5725,93.8854,Lower Subansiri,1484.0,52.0,96,1,3.5,21.2,0.764,0.278,59915.4,bare,0
27.5657,93.8697,Lower Subansiri,1871.2,45.6,108,1,7.3,56.5,0.616,0.221,59915.4,forest,1
27.5346,93.8496,Lower Subansiri,1988.0,48.3,174,1,4.7,39.2,0.746,0.227,59915.4,urban,0
27.5723,93.8473,Lower Subansiri,1522.8,43.9,124,1,4.7,32.4,0.726,0.265,59915.4,grassland,0
27.6013,93.8457,Lower Subansiri,1409.4,47.7,162,1,4.6,36.9,0.636,0.286,59915.4,grassland,0
27.5884,93.8444,Lower Subansiri,1770.1,52.7,254,1,6.0,42.6,0.721,0.247,59915.4,grassland,0
27.6013,93.855,Lower Subansiri,1674.4,49.5,341,1,3.7,28.2,0.718,0.203,59915.4,forest,0
27.5912,93.8739,Lower Subansiri,1567.3,49.2,299,1,2.8,16.1,0.715,0.283,59915.4,bare,0
27.5523,93.865,Lower Subansiri,1893.1,41.0,66,1,7.4,60.2,0.638,0.253,59915.4,agriculture,0
27.5683,93.8032,Lower Subansiri,1675.4,53.0,131,1,5.4,38.7,0.731,0.277,59915.4,grassland,1
27.5393,93.901,Lower Subansiri,1572.8,46.5,301,1,6.4,41.7,0.671,0.298,59915.4,urban,0
27.5586,93.8169,Lower Subansiri,1804.8,48.5,353,1,3.6,24.8,0.7,0.204,59915.4,forest,0
27.5901,93.846,Lower Subansiri,1666.3,44.8,228,1,2.6,16.2,0.646,0.2,59915.4,forest,0
27.5842,93.8443,Lower Subansiri,1686.6,49.4,175,1,4.4,30.9,0.64,0.206,59915.4,bare,1
27.5711,93.8493,Lower Subansiri,1614.3,46.1,338,1,3.6,24.3,0.693,0.25,59915.4,bare,0
27.555,93.8454,Lower Subansiri,1623.0,44.2,51,1,3.2,18.1,0.556,0.247,59915.4,bare,0
27.5788,93.8179,Lower Subansiri,1765.0,48.5,137,1,5.0,37.8,0.715,0.24,59915.4,bare,0
27.5908,93.8521,Lower Subansiri,1752.7,50.1,339,1,4.5,33.2,0.662,0.255,59915.4,bare,0
27.5713,93.8475,Lower Subansiri,2030.1,42.6,104,1,3.7,24.6,0.58,0.259,59915.4,urban,0
27.5633,93.8549,Lower Subansiri,1673.2,51.3,103,1,6.4,42.9,0.572,0.235,59915.4,urban,0
27.5968,93.8487,Lower Subansiri,1621.8,53.6,105,1,3.1,22.3,0.58,0.285,59915.4,grassland,1
27.5718,93.8537,Lower Subansiri,1759.4,50.3,317,1,3.7,30.2,0.661,0.218,59915.4,forest,0
27.5805,93.8861,Lower Subansiri,1838.3,49.7,292,1,2.6,15.1,0.659,0.205,59915.4,agriculture,1
27.5865,93.8399,Lower Subansiri,1628.4,42.5,330,1,3.5,22.3,0.692,0.223,59915.4,agriculture,0
27.5764,93.8466,Lower Subansiri,1692.4,46.5,127,2,8.8,64.1,0.745,0.232,59915.4,urban,1
27.5492,93.8697,Lower Subansiri,1681.9,42.1,275,2,10.6,79.2,0.708,0.258,59915.4,urban,0
27.589,93.8355,Lower Subansiri,1562.5,51.1,50,2,10.6,74.0,0.668,0.235,59915.4,forest,1
27.6018,93.8853,Lower Subansiri,1455.8,45.6,331,2,6.2,46.7,0.65,0.259,59915.4,grassland,0
27.6221,93.8264,Lower Subansiri,1578.3,43.6,28,2,9.9,81.3,0.664,0.316,59915.4,agriculture,0
27.5956,93.8576,Lower Subansiri,1988.6,47.2,210,2,10.1,81.6,0.806,0.24,59915.4,forest,0
27.5922,93.8164,Lower Subansiri,1898.3,50.4,44,2,4.4,31.3,0.693,0.25,59915.4,grassland,1
27.5721,93.8658,Lower Subansiri,1586.0,53.6,198,2,7.7,44.1,0.616,0.275,59915.4,urban,0
27.5529,93.855,Lower Subansiri,1722.4,47.9,40,2,11.6,90.5,0.676,0.272,59915.4,forest,1
27.5598,93.8395,Lower Subansiri,1645.9,47.3,348,2,4.5,32.6,0.787,0.314,59915.4,urban,0
27.614,93.8946,Lower Subansiri,1753.5,51.1,284,2,10.0,83.6,0.823,0.241,59915.4,grassland,1
27.5818,93.8631,Lower Subansiri,1709.1,48.0,194,2,8.7,55.0,0.74,0.262,59915.4,urban,1
27.6092,93.8542,Lower Subansiri,1796.8,45.4,136,2,5.1,32.4,0.68,0.237,59915.4,forest,0
27.6329,93.8483,Lower Subansiri,1749.2,50.1,321,2,10.6,80.9,0.673,0.234,59915.4,grassland,0
27.6101,93.8703,Lower Subansiri,1679.4,40.6,173,2,5.5,36.6,0.724,0.29,59915.4,agriculture,0
27.5669,93.8475,Lower Subansiri,1781.3,43.8,126,2,4.8,34.9,0.764,0.228,59915.4,agriculture,0
27.6089,93.8513,Lower Subansiri,1538.0,42.0,221,2,11.8,72.2,0.711,0.269,59915.4,bare,0
27.5946,93.8528,Lower Subansiri,1905.9,49.6,196,2,7.1,45.0,0.675,0.255,59915.4,grassland,0
27.5638,93.8224,Lower Subansiri,1695.7,59.7,25,2,9.7,67.5,0.663,0.23,59915.4,urban,1
27.6045,93.836,Lower Subansiri,1619.0,47.7,323,2,11.8,73.4,0.788,0.292,59915.4,forest,0
27.5856,93.8321,Lower Subansiri,1841.9,50.5,116,2,11.4,91.5,0.664,0.331,59915.4,forest,1
27.576,93.8722,Lower Subansiri,1613.9,52.0,149,2,6.3,40.5,0.65,0.261,59915.4,forest,1
27.5493,93.8439,Lower Subansiri,1712.2,46.9,166,2,8.0,63.6,0.754,0.303,59915.4,urban,1
27.5793,93.8446,Lower Subansiri,1871.8,43.9,39,2,7.1,45.8,0.761,0.237,59915.4,grassland,1
27.5963,93.8299,Lower Subansiri,1749.8,46.7,202,2,11.2,90.8,0.67,0.293,59915.4,agriculture,1
27.5853,93.8534,Lower Subansiri,1769.5,44.0,213,2,6.4,44.3,0.652,0.332,59915.4,urban,0
27.6339,93.843,Lower Subansiri,1373.4,51.4,220,2,11.4,68.2,0.792,0.3,59915.4,forest,1
27.5821,93.8537,Lower Subansiri,1604.2,46.5,281,2,4.3,27.9,0.659,0.326,59915.4,forest,0
27.6006,93.8238,Lower Subansiri,1838.3,54.4,17,2,5.6,36.9,0.763,0.304,59915.4,urban,0
27.5728,93.8514,Lower Subansiri,1828.6,52.1,142,2,4.9,29.2,0.708,0.319,59915.4,grassland,1
27.5815,93.8255,Lower Subansiri,1879.8,46.3,156,2,8.6,50.7,0.71,0.262,59915.4,urban,1
27.6225,93.8362,Lower Subansiri,1631.2,49.8,266,2,5.2,31.9,0.698,0.268,59915.4,urban,0
27.5696,93.8765,Lower Subansiri,1900.1,54.6,226,2,8.6,65.5,0.651,0.24,59915.4,grassland,1
27.5617,93.8413,Lower Subansiri,1944.2,46.7,305,2,9.0,69.4,0.724,0.243,59915.4,urban,1
27.5964,93.8584,Lower Subansiri,1562.9,47.1,159,2,10.2,71.2,0.673,0.247,59915.4,urban,1
27.5783,93.862,Lower Subansiri,1821.4,43.9,285,2,8.7,55.2,0.751,0.328,59915.4,forest,0
27.6165,93.8013,Lower Subansiri,1784.4,44.2,112,2,9.7,78.1,0.737,0.323,59915.4,bare,0
27.5858,93.8489,Lower Subansiri,1535.7,40.4,295,2,5.0,36.6,0.759,0.322,59915.4,forest,0
27.5985,93.8969,Lower Subansiri,1690.9,45.7,0,2,8.8,64.8,0.784,0.26,59915.4,agriculture,1
27.598,93.856,Lower Subansiri,1357.2,52.1,307,2,8.8,49.8,0.669,0.299,59915.4,bare,0
27.5817,93.8341,Lower Subansiri,1572.9,52.6,115,2,10.8,67.5,0.776,0.288,59915.4,bare,1
27.612,93.8331,Lower Subansiri,1973.9,47.1,93,2,6.8,47.5,0.762,0.293,59915.4,grassland,0
27.5871,93.8512,Lower Subansiri,1808.7,44.0,329,2,6.6,45.1,0.716,0.33,59915.4,grassland,0
27.5719,93.84,Lower Subansiri,1504.7,39.0,58,2,11.8,77.4,0.714,0.317,59915.4,agriculture,1
27.5717,93.8582,Lower Subansiri,1555.8,50.0,130,2,4.1,32.3,0.823,0.234,59915.4,agriculture,0
27.6032,93.8523,Lower Subansiri,1538.0,52.9,183,2,6.9,47.5,0.772,0.263,59915.4,grassland,0
27.6116,93.8585,Lower Subansiri,1404.6,50.1,9,2,11.6,77.0,0.617,0.276,59915.4,forest,1
27.5858,93.839,Lower Subansiri,1849.6,56.1,129,2,8.3,58.0,0.717,0.232,59915.4,grassland,1
27.6141,93.8809,Lower Subansiri,1643.5,45.0,83,2,6.1,45.2,0.663,0.264,59915.4,urban,0
27.5932,93.8519,Lower Subansiri,1584.4,48.0,188,2,6.0,37.1,0.668,0.311,59915.4,bare,0
27.5557,93.8226,Lower Subansiri,1756.7,48.8,219,3,16.8,118.2,0.788,0.319,59915.4,forest,1
27.6059,93.8892,Lower Subansiri,1914.3,40.4,79,3,20.5,120.8,0.785,0.309,59915.4,agriculture,1
27.5796,93.8424,Lower Subansiri,1835.3,49.0,36,3,20.2,115.9,0.706,0.298,59915.4,grassland,1
27.6077,93.8218,Lower Subansiri,1852.9,51.5,231,3,17.4,102.1,0.776,0.343,59915.4,bare,0
27.577,93.8476,Lower Subansiri,1828.5,60,152,3,21.3,156.0,0.759,0.323,59915.4,grassland,1
27.5894,93.8405,Lower Subansiri,1645.0,48.2,254,3,22.2,132.9,0.744,0.298,59915.4,bare,0
27.6108,93.838,Lower Subansiri,1703.8,43.4,87,3,15.5,88.4,0.793,0.296,59915.4,agriculture,0
27.5767,93.8683,Lower Subansiri,1695.9,48.3,58,3,17.2,130.0,0.84,0.303,59915.4,agriculture,0
27.6071,93.8424,Lower Subansiri,1710.0,49.3,20,3,19.4,152.9,0.779,0.271,59915.4,agriculture,0
27.5883,93.8588,Lower Subansiri,1949.9,47.0,85,3,17.1,142.9,0.634,0.315,59915.4,bare,1
27.5791,93.8306,Lower Subansiri,1857.3,46.0,340,3,10.7,63.4,0.78,0.337,59915.4,bare,0
27.5806,93.8542,Lower Subansiri,2088.1,50.8,280,3,18.1,147.2,0.645,0.268,59915.4,bare,1
27.6018,93.8731,Lower Subansiri,1669.9,40.7,116,3,21.0,134.1,0.875,0.284,59915.4,agriculture,0
27.5852,93.8684,Lower Subansiri,1751.0,46.6,341,3,18.5,137.7,0.774,0.325,59915.4,urban,0
27.5866,93.8439,Lower Subansiri,1835.9,47.6,124,3,17.3,107.6,0.712,0.331,59915.4,bare,1
27.6035,93.861,Lower Subansiri,1668.8,46.2,167,3,12.0,98.2,0.767,0.352,59915.4,agriculture,0
27.6055,93.8669,Lower Subansiri,1642.1,50.6,337,3,20.8,127.6,0.776,0.349,59915.4,forest,1
27.5719,93.8432,Lower Subansiri,2170.3,47.4,221,3,11.9,78.3,0.7,0.383,59915.4,bare,1
27.5725,93.8473,Lower Subansiri,1576.3,51.9,45,3,13.1,79.6,0.717,0.29,59915.4,grassland,0
27.6046,93.8376,Lower Subansiri,1931.2,49.8,337,3,11.2,70.6,0.777,0.375,59915.4,agriculture,1
27.5943,93.8017,Lower Subansiri,1815.1,39.5,160,3,18.0,146.3,0.771,0.364,59915.4,urban,0
27.5693,93.8267,Lower Subansiri,1777.5,52.3,250,3,10.1,64.4,0.793,0.282,59915.4,bare,1
27.605,93.8824,Lower Subansiri,1597.0,41.5,125,3,9.6,62.2,0.768,0.374,59915.4,bare,0
27.6127,93.8976,Lower Subansiri,1762.2,47.0,254,3,13.8,77.7,0.754,0.334,59915.4,forest,1
27.5836,93.8537,Lower Subansiri,1729.3,43.5,181,3,13.8,83.4,0.775,0.344,59915.4,agriculture,1
27.5836,93.822,Lower Subansiri,1191.8,47.1,73,3,21.4,133.1,0.766,0.303,59915.4,urban,0
27.6307,93.8535,Lower Subansiri,1538.8,43.4,158,3,15.4,122.1,0.878,0.262,59915.4,grassland,0
27.5738,93.8354,Lower Subansiri,1776.2,48.8,278,3,18.0,101.1,0.78,0.348,59915.4,agriculture,1
27.5951,93.8379,Lower Subansiri,1495.5,42.5,62,3,9.6,71.1,0.75,0.333,59915.4,bare,0
27.6013,93.8701,Lower Subansiri,1615.2,39.9,26,3,12.3,97.3,0.801,0.289,59915.4,agriculture,0
27.5718,93.8297,Lower Subansiri,1454.4,48.1,139,3,20.7,162.7,0.831,0.338,59915.4,bare,0
27.5558,93.8722,Lower Subansiri,1825.5,46.9,346,3,21.6,124.7,0.823,0.258,59915.4,agriculture,0
27.5494,93.8358,Lower Subansiri,1690.1,45.7,20,3,21.3,160.1,0.804,0.321,59915.4,urban,1
27.6139,93.8357,Lower Subansiri,1775.7,45.6,224,3,12.3,87.3,0.736,0.28,59915.4,bare,0
27.5819,93.8356,Lower Subansiri,1708.0,53.4,209,3,10.6,63.1,0.763,0.335,59915.4,urban,1
27.5615,93.8298,Lower Subansiri,1608.3,38.6,166,3,20.4,170.4,0.804,0.329,59915.4,agriculture,1
27.5912,93.8412,Lower Subansiri,1697.0,43.2,304,3,11.8,91.3,0.69,0.304,59915.4,agriculture,0
27.5733,93.8328,Lower Subansiri,1850.5,48.0,70,3,12.0,96.1,0.788,0.359,59915.4,urban,1
27.5903,93.8367,Lower Subansiri,1562.6,48.5,188,3,10.8,69.2,0.733,0.329,59915.4,bare,0
27.6002,93.8267,Lower Subansiri,1766.7,52.9,51,3,12.2,94.4,0.767,0.376,59915.4,grassland,1
27.5735,93.8165,Lower Subansiri,2103.8,54.4,296,3,15.8,112.1,0.781,0.271,59915.4,urban,0
27.6028,93.8492,Lower Subansiri,1628.0,50.0,100,3,9.6,61.8,0.88,0.266,59915.4,grassland,1
27.5961,93.8252,Lower Subansiri,1716.1,44.8,144,3,19.3,156.8,0.768,0.265,59915.4,grassland,0
27.6027,93.8388,Lower Subansiri,1781.7,55.4,233,3,14.0,82.3,0.768,0.281,59915.4,urban,1
27.5698,93.8684,Lower Subansiri,1923.8,52.4,204,3,19.9,155.9,0.79,0.364,59915.4,agriculture,0
27.6125,93.805,Lower Subansiri,1886.1,55.0,187,3,13.1,108.4,0.798,0.318,59915.4,urban,1
27.5723,93.8598,Lower Subansiri,1806.6,53.0,307,3,14.6,121.5,0.764,0.316,59915.4,forest,1
27.5629,93.8734,Lower Subansiri,2046.5,52.6,7,3,15.6,109.7,0.736,0.352,59915.4,agriculture,1
27.5806,93.8471,Lower Subansiri,1617.6,46.6,18,3,15.0,85.1,0.756,0.296,59915.4,grassland,1
27.5952,93.8682,Lower Subansiri,1787.9,49.9,67,3,18.6,153.4,0.77,0.376,59915.4,forest,1
27.5997,93.8549,Lower Subansiri,1649.2,46.8,23,4,31.5,179.9,0.85,0.366,59915.4,forest,0
27.5817,93.8312,Lower Subansiri,1800.6,44.8,341,4,32.8,227.8,0.804,0.362,59915.4,bare,0
27.5736,93.8606,Lower Subansiri,1615.8,47.9,81,4,20.3,115.0,0.893,0.392,59915.4,bare,0
27.5608,93.8116,Lower Subansiri,1554.4,42.5,144,4,33.8,261.2,0.931,0.336,59915.4,agriculture,0
27.6328,93.8394,Lower Subansiri,1618.8,49.5,183,4,23.7,198.7,0.82,0.412,59915.4,urban,1
27.5558,93.8772,Lower Subansiri,1524.6,45.2,146,4,33.5,254.9,0.782,0.439,59915.4,forest,0
27.597,93.8556,Lower Subansiri,1685.2,47.2,115,4,20.4,158.7,0.79,0.365,59915.4,agriculture,1
27.541,93.8665,Lower Subansiri,1500.5,43.9,64,4,23.8,178.7,0.862,0.311,59915.4,urban,0
27.5711,93.8666,Lower Subansiri,1970.1,46.5,85,4,16.2,119.7,0.779,0.424,59915.4,bare,1
27.5829,93.8606,Lower Subansiri,1655.4,40.5,348,4,21.9,129.5,0.778,0.437,59915.4,bare,1
27.5839,93.861,Lower Subansiri,1689.2,44.5,317,4,29.7,230.5,0.808,0.347,59915.4,grassland,1
27.5981,93.8689,Lower Subansiri,1595.4,50.1,64,4,36.6,242.5,0.819,0.319,59915.4,bare,1
27.5772,93.8715,Lower Subansiri,1619.8,55.6,56,4,33.2,209.6,0.77,0.315,59915.4,bare,0
27.6115,93.8397,Lower Subansiri,1464.5,54.4,228,4,21.5,142.1,0.869,0.359,59915.4,grassland,0
27.5735,93.8529,Lower Subansiri,1736.2,47.9,92,4,18.6,112.3,0.832,0.422,59915.4,urban,0
27.6102,93.8864,Lower Subansiri,2172.3,49.6,106,4,34.7,287.1,0.74,0.381,59915.4,agriculture,1
27.5767,93.8212,Lower Subansiri,1853.7,44.7,307,4,36.4,257.0,0.875,0.306,59915.4,grassland,0
27.6101,93.8516,Lower Subansiri,1725.1,50.7,287,4,22.2,137.5,0.759,0.439,59915.4,urban,0
27.5744,93.8138,Lower Subansiri,1695.5,39.3,71,4,25.8,174.9,0.829,0.337,59915.4,agriculture,0
27.5985,93.832,Lower Subansiri,1781.7,45.3,237,4,24.0,184.5,0.709,0.342,59915.4,urban,1
27.6059,93.8548,Lower Subansiri,1815.6,45.9,273,4,19.8,130.3,0.746,0.325,59915.4,urban,0
27.5927,93.8514,Lower Subansiri,1849.8,51.7,272,4,25.8,168.0,0.77,0.363,59915.4,urban,1
27.589,93.8225,Lower Subansiri,1479.4,49.3,232,4,19.5,144.3,0.725,0.385,59915.4,grassland,1
27.5929,93.8582,Lower Subansiri,1707.6,40.7,297,4,23.1,183.0,0.799,0.446,59915.4,agriculture,1
27.599,93.8513,Lower Subansiri,1546.6,50.0,166,4,26.7,184.9,0.757,0.456,59915.4,grassland,1
27.5975,93.8466,Lower Subansiri,1621.3,48.9,52,4,15.6,104.0,0.843,0.448,59915.4,urban,1
27.5639,93.8316,Lower Subansiri,1598.3,44.5,129,4,36.4,279.1,0.846,0.445,59915.4,forest,0
27.5182,93.8426,Lower Subansiri,1708.3,51.6,331,4,28.1,192.7,0.833,0.409,59915.4,agriculture,0
27.5894,93.8492,Lower Subansiri,1720.2,51.7,13,4,32.2,263.0,0.781,0.314,59915.4,forest,1
27.6049,93.8534,Lower Subansiri,1432.5,39.0,323,4,23.0,192.2,0.771,0.306,59915.4,agriculture,0
27.594,93.825,Lower Subansiri,1724.7,49.5,33,4,30.5,210.9,0.793,0.455,59915.4,agriculture,0
27.561,93.8605,Lower Subansiri,1704.2,41.9,246,4,17.3,138.4,0.849,0.349,59915.4,urban,0
27.6197,93.8606,Lower Subansiri,1610.3,45.2,14,4,29.1,233.3,0.812,0.306,59915.4,agriculture,0
27.6237,93.8497,Lower Subansiri,1548.8,43.9,176,4,28.1,202.5,0.773,0.354,59915.4,grassland,1
27.5943,93.8716,Lower Subansiri,1558.4,47.3,195,4,21.5,178.4,0.812,0.335,59915.4,forest,1
27.5844,93.8594,Lower Subansiri,1662.7,49.6,136,4,18.1,126.8,0.884,0.316,59915.4,urban,1
27.5679,93.8123,Lower Subansiri,1510.9,58.5,315,4,33.3,251.1,0.81,0.382,59915.4,grassland,1
27.5742,93.838,Lower Subansiri,1728.8,42.7,328,4,37.2,301.0,0.76,0.349,59915.4,urban,1
27.594,93.8627,Lower Subansiri,1434.9,48.4,135,4,14.1,84.9,0.777,0.381,59915.4,urban,0
27.5846,93.8228,Lower Subansiri,2038.3,45.7,130,4,32.0,261.8,0.772,0.409,59915.4,grassland,0
27.5889,93.882,Lower Subansiri,1636.7,53.3,31,4,34.1,254.1,0.846,0.387,59915.4,bare,1
27.5953,93.8226,Lower Subansiri,1697.3,46.9,17,4,20.2,134.2,0.807,0.421,59915.4,grassland,0
27.5876,93.887,Lower Subansiri,1860.6,51.6,211,4,20.6,118.9,0.827,0.443,59915.4,agriculture,1
27.5983,93.8619,Lower Subansiri,1883.3,54.0,114,4,30.7,216.9,0.886,0.325,59915.4,forest,1
27.5852,93.8616,Lower Subansiri,1674.0,45.9,94,4,17.6,147.0,0.877,0.385,59915.4,grassland,1
27.5795,93.8549,Lower Subansiri,1541.9,41.6,24,4,20.7,169.0,0.782,0.394,59915.4,agriculture,1
27.6115,93.8277,Lower Subansiri,1695.4,39.5,90,4,22.8,163.3,0.928,0.398,59915.4,bare,1
27.5473,93.8661,Lower Subansiri,1606.5,44.2,172,4,33.4,253.1,0.773,0.382,59915.4,agriculture,1
27.5922,93.8237,Lower Subansiri,1705.0,46.4,323,4,26.9,180.7,0.829,0.318,59915.4,forest,0
27.6182,93.8286,Lower Subansiri,1742.0,60,30,4,24.2,188.7,0.901,0.403,59915.4,bare,1
27.5632,93.8627,Lower Subansiri,1871.1,54.2,98,5,44.5,266.3,0.847,0.385,59915.4,grassland,1
27.5765,93.8393,Lower Subansiri,1642.8,48.1,48,5,49.3,371.6,0.883,0.54,59915.4,forest,1
27.6155,93.826,Lower Subansiri,1939.1,48.1,16,5,50.3,418.7,0.836,0.487,59915.4,forest,1
27.5719,93.8389,Lower Subansiri,1531.6,51.6,26,5,53.1,356.3,0.734,0.488,59915.4,urban,1
27.59,93.8783,Lower Subansiri,1460.9,46.3,330,5,44.5,332.6,0.761,0.529,59915.4,grassland,0
27.6216,93.8188,Lower Subansiri,2048.1,42.7,214,5,24.6,179.6,0.816,0.539,59915.4,urban,1
27.6193,93.899,Lower Subansiri,1520.9,45.2,52,5,25.8,171.9,0.813,0.381,59915.4,bare,0
27.5673,93.8795,Lower Subansiri,1787.8,49.7,113,5,52.5,390.5,0.95,0.475,59915.4,grassland,1
27.5981,93.8607,Lower Subansiri,1396.4,46.6,280,5,65.1,421.4,0.829,0.415,59915.4,grassland,1
27.6247,93.8621,Lower Subansiri,1392.0,45.4,55,5,62.7,498.7,0.824,0.369,59915.4,agriculture,1
27.576,93.8625,Lower Subansiri,1759.6,44.6,221,5,67.1,394.0,0.851,0.455,59915.4,urban,1
27.5794,93.8199,Lower Subansiri,1760.6,43.8,33,5,52.3,367.7,0.84,0.498,59915.4,urban,0
27.5922,93.8316,Lower Subansiri,1653.7,49.5,196,5,37.8,283.6,0.875,0.478,59915.4,forest,1
27.5907,93.8286,Lower Subansiri,1486.8,47.0,33,5,49.8,365.3,0.856,0.464,59915.4,bare,1
27.6139,93.7911,Lower Subansiri,1811.1,46.8,181,5,44.5,318.4,0.883,0.53,59915.4,agriculture,1
27.614,93.8513,Lower Subansiri,1879.3,42.3,169,5,60.2,378.7,0.815,0.406,59915.4,forest,1
27.5862,93.8374,Lower Subansiri,1216.9,53.9,126,5,46.2,356.8,0.9,0.46,59915.4,agriculture,1
27.6249,93.8698,Lower Subansiri,1938.7,53.6,267,5,29.5,198.5,0.861,0.394,59915.4,bare,1
27.6067,93.8859,Lower Subansiri,1388.8,46.9,38,5,43.6,267.2,0.862,0.477,59915.4,grassland,1
27.5876,93.8836,Lower Subansiri,1675.5,43.1,12,5,26.3,184.0,0.842,0.458,59915.4,bare,1
27.5925,93.854,Lower Subansiri,1719.3,59.9,194,5,27.2,183.3,0.802,0.501,59915.4,grassland,1
27.5662,93.8318,Lower Subansiri,1828.1,42.3,219,5,41.0,277.8,0.783,0.425,59915.4,urban,0
27.575,93.8715,Lower Subansiri,1885.4,42.4,303,5,52.0,400.1,0.83,0.372,59915.4,forest,1
27.5975,93.8656,Lower Subansiri,1969.1,43.4,166,5,32.4,196.4,0.882,0.458,59915.4,forest,0
27.5931,93.8363,Lower Subansiri,1720.0,39.0,268,5,27.7,158.4,0.784,0.46,59915.4,agriculture,1
27.6041,93.857,Lower Subansiri,1695.9,48.3,339,5,34.8,275.6,0.784,0.511,59915.4,grassland,1
27.5823,93.8217,Lower Subansiri,1721.9,46.1,13,5,58.4,384.1,0.923,0.39,59915.4,grassland,0
27.5744,93.881,Lower Subansiri,1926.5,46.3,154,5,55.7,335.1,0.767,0.416,59915.4,grassland,0
27.5854,93.8605,Lower Subansiri,1993.1,40.4,308,5,61.0,444.7,0.894,0.498,59915.4,urban,0
27.6329,93.8749,Lower Subansiri,1592.9,51.7,230,5,60.5,363.1,0.861,0.5,59915.4,bare,1
27.6188,93.8236,Lower Subansiri,1757.9,52.3,255,5,28.3,188.1,0.821,0.491,59915.4,urban,1
27.6,93.839,Lower Subansiri,1625.9,44.1,217,5,24.5,171.8,0.873,0.518,59915.4,grassland,1
27.5846,93.8223,Lower Subansiri,1572.9,40.8,345,5,57.4,382.2,0.846,0.411,59915.4,bare,0
27.5733,93.8238,Lower Subansiri,1874.0,46.7,309,5,38.5,240.4,0.841,0.459,59915.4,agriculture,0
27.6025,93.8917,Lower Subansiri,1318.1,43.2,127,5,54.9,410.5,0.898,0.4,59915.4,agriculture,0
27.5817,93.8496,Lower Subansiri,1847.6,49.0,284,5,26.2,217.9,0.836,0.372,59915.4,grassland,0
27.6192,93.8353,Lower Subansiri,1687.4,46.2,347,5,60.0,404.2,0.869,0.372,59915.4,agriculture,0
27.5797,93.8396,Lower Subansiri,1720.3,46.4,292,5,57.7,347.9,0.831,0.449,59915.4,agriculture,1
27.5826,93.8322,Lower Subansiri,1755.6,40.9,218,5,66.0,402.0,0.815,0.369,59915.4,agriculture,1
27.6183,93.8474,Lower Subansiri,1581.3,46.9,360,5,32.5,223.7,0.758,0.429,59915.4,bare,0
27.607,93.8335,Lower Subansiri,1772.4,51.2,351,5,59.6,412.3,0.881,0.422,59915.4,forest,0
27.6155,93.8562,Lower Subansiri,1450.0,43.2,233,5,43.4,333.3,0.873,0.522,59915.4,grassland,1
27.5941,93.868,Lower Subansiri,1536.3,46.2,228,5,22.9,159.7,0.863,0.517,59915.4,forest,0
27.585,93.8335,Lower Subansiri,1935.7,47.9,156,5,67.2,469.6,0.915,0.445,59915.4,urban,0
27.5733,93.8038,Lower Subansiri,1583.7,46.3,120,5,57.4,365.2,0.861,0.384,59915.4,grassland,1
27.6005,93.8623,Lower Subansiri,1688.2,55.4,146,5,47.8,351.0,0.801,0.513,59915.4,grassland,1
27.564,93.8614,Lower Subansiri,1934.0,50.5,95,5,64.3,367.3,0.802,0.527,59915.4,forest,1
27.5781,93.797,Lower Subansiri,1823.1,50.8,208,5,37.8,286.6,0.886,0.475,59915.4,agriculture,1
27.5887,93.8621,Lower Subansiri,1768.6,51.5,64,5,28.7,169.7,0.851,0.408,59915.4,urban,1
27.5422,93.8171,Lower Subansiri,1882.9,45.1,259,5,39.5,291.2,0.879,0.537,59915.4,agriculture,1
27.5971,93.8086,Lower Subansiri,1737.9,48.5,13,6,112.2,913.7,0.908,0.695,59915.4,bare,0
27.5586,93.8714,Lower Subansiri,1604.2,41.5,291,6,74.7,564.9,0.902,0.639,59915.4,urban,1
27.6043,93.8286,Lower Subansiri,1758.9,39.7,23,6,113.4,715.4,0.848,0.701,59915.4,grassland,1
27.5829,93.8248,Lower Subansiri,1840.8,52.5,180,6,96.1,708.7,0.934,0.671,59915.4,bare,1
27.6101,93.8455,Lower Subansiri,1760.4,45.7,152,6,106.8,690.1,0.843,0.579,59915.4,forest,1
27.5892,93.9066,Lower Subansiri,1489.3,39.2,281,6,107.9,752.1,0.95,0.734,59915.4,bare,1
27.5945,93.8637,Lower Subansiri,1597.1,53.4,179,6,67.7,417.5,0.763,0.717,59915.4,bare,1
