latitude,longitude,district,state,elevation,slope,aspect,rainfall_24hr,rainfall_7days,ndvi,soil_moisture,distance_to_road,month,landslide
23.5156,92.4715,Aizawl,NER,1457.0,4.8,354.4,0.4,1.4,0.717,0.638,400.0,9,0
27.6434,95.2199,Dibrugarh,NER,1270.0,4.6,330.8,23.4,107.9,0.58,0.888,2337.7,8,1
26.8621,94.681,Dibrugarh,NER,1289.6,16.4,169.8,0.4,2.3,0.768,0.197,1336.8,7,0
23.9542,92.6206,Aizawl,NER,2336.3,17.2,141.5,8.5,77.0,0.48,0.722,269.0,8,0
25.1714,94.494,Kohima,NER,283.2,7.0,344.0,7.4,23.5,0.412,0.426,145.0,6,0
26.7034,92.2457,Tezpur,NER,266.8,45.3,150.4,15.0,51.0,0.506,0.499,1880.8,6,0
26.2753,91.7827,Guwahati,NER,597.1,19.6,347.9,14.7,55.6,0.708,0.667,2868.3,8,0
25.8162,92.0279,Shillong,NER,2390.5,26.5,216.2,22.9,178.1,0.776,0.481,948.5,6,0
26.779,93.4539,Itanagar,NER,360.5,18.8,117.6,9.7,67.5,0.53,0.364,649.2,9,0
23.8657,92.5462,Aizawl,NER,1825.1,2.1,321.0,16.3,71.8,0.95,0.892,1025.7,9,0
25.4946,91.946,Shillong,NER,387.3,4.4,290.2,13.1,48.4,0.476,0.823,9846.5,9,0
24.9814,94.5095,Kohima,NER,1360.2,26.5,328.3,1.7,7.3,0.733,0.381,67.5,8,0
24.0159,92.2468,Aizawl,NER,2420.4,3.9,46.2,11.9,83.5,0.95,0.45,166.6,6,1
26.3978,94.4399,Jorhat,NER,1594.5,15.2,221.5,16.9,103.6,0.454,0.762,2519.9,6,0
25.7869,92.2268,Guwahati,NER,2246.3,9.5,346.7,5.0,49.4,0.239,0.712,5353.8,8,0
27.5358,95.0667,Dibrugarh,NER,560.7,3.6,10.7,16.5,117.3,0.347,0.575,515.0,7,0
23.1238,92.898,Aizawl,NER,764.8,37.4,167.8,21.0,67.9,0.505,0.466,6.8,7,0
26.1275,94.1309,Kohima,NER,1181.6,23.9,352.5,10.6,100.8,0.63,0.516,293.3,7,0
25.4959,94.3373,Kohima,NER,1841.8,26.5,284.6,7.8,25.6,0.744,0.751,777.8,7,1
27.2508,93.6709,Itanagar,NER,655.4,15.1,297.4,1.0,7.1,0.534,0.618,1338.3,6,0
26.8123,94.1572,Jorhat,NER,569.9,15.0,114.4,4.4,17.0,0.565,0.574,1023.1,8,0
27.244,95.071,Dibrugarh,NER,1169.0,35.3,239.0,3.9,28.6,0.628,0.57,124.5,7,0
26.7272,94.2441,Jorhat,NER,1334.3,3.3,112.1,0.1,0.6,0.549,0.764,5042.0,7,0
25.4856,93.9697,Kohima,NER,805.1,21.2,266.7,15.6,108.7,0.604,0.753,4278.4,8,0
26.8342,93.6128,Itanagar,NER,1029.9,36.1,254.0,8.0,47.1,0.794,0.753,2174.2,8,0
27.8965,95.0087,Dibrugarh,NER,1988.3,5.1,12.5,0.6,2.1,0.393,0.932,9155.7,6,0
27.4943,94.9439,Dibrugarh,NER,649.7,17.6,54.6,7.1,47.7,0.508,0.144,2727.4,6,0
26.7183,93.8339,Itanagar,NER,153.6,9.7,22.6,9.9,62.4,0.757,0.602,412.9,6,0
23.5368,90.6737,Agartala,NER,470.0,16.3,70.5,37.5,138.6,0.755,0.517,4839.7,7,0
23.5374,91.3183,Agartala,NER,793.2,19.4,236.4,4.8,14.5,0.303,0.737,1241.0,8,0
26.2288,94.6085,Jorhat,NER,735.0,15.8,198.9,8.4,64.1,0.758,0.551,1118.4,6,0
26.6445,93.0385,Tezpur,NER,2120.8,33.2,179.4,3.7,23.3,0.477,0.652,4552.6,6,0
26.6256,91.5954,Guwahati,NER,443.9,16.2,262.5,0.4,4.2,0.405,0.345,1818.8,8,0
27.3773,93.7902,Itanagar,NER,1406.2,18.8,246.6,12.3,82.1,0.335,0.707,1248.0,7,0
26.8429,94.1296,Jorhat,NER,2268.9,10.7,102.7,9.3,35.8,0.944,0.568,151.2,8,0
25.0243,93.9212,Imphal,NER,658.5,8.9,61.8,15.6,90.9,0.544,0.786,3067.7,7,0
23.6796,90.598,Agartala,NER,717.0,22.2,256.6,8.1,63.1,0.177,0.379,500.7,9,1
27.1136,93.1307,Tezpur,NER,2410.6,5.2,125.5,9.4,32.3,0.502,0.412,927.6,7,0
26.7843,91.8826,Guwahati,NER,932.7,16.1,184.4,7.7,36.5,0.248,0.92,814.3,9,0
26.1794,92.0484,Guwahati,NER,784.4,15.2,313.3,1.6,6.4,0.191,0.948,304.1,7,0
26.6171,93.8471,Itanagar,NER,1857.7,2.6,256.0,32.0,110.4,0.608,0.591,638.5,7,0
26.4449,92.9681,Tezpur,NER,507.0,10.8,321.1,23.2,150.0,0.69,0.713,2559.7,8,0
26.1007,92.4963,Guwahati,NER,1285.7,32.4,41.5,4.1,13.0,0.256,0.475,592.9,6,0
24.8117,94.079,Imphal,NER,206.3,10.3,116.9,2.1,6.6,0.551,0.431,2327.0,7,0
25.9241,92.092,Guwahati,NER,1511.1,9.2,14.8,1.0,9.8,0.365,0.933,114.3,6,0
23.5348,92.4926,Aizawl,NER,2339.2,18.8,146.9,3.9,14.7,0.845,0.862,702.1,6,0
26.6063,93.4988,Itanagar,NER,983.5,19.2,146.3,24.2,137.0,0.484,0.727,821.7,6,0
24.9057,93.4424,Imphal,NER,670.1,7.7,41.7,2.2,9.7,0.436,0.831,615.0,6,0
24.3683,93.946,Imphal,NER,1781.8,15.8,57.3,5.1,23.8,0.525,0.209,1475.4,7,0
27.2273,93.5908,Itanagar,NER,1472.0,27.0,1.6,2.6,20.7,0.254,0.491,2239.5,8,0
24.6834,94.0059,Imphal,NER,2469.6,2.4,158.8,7.1,53.7,0.529,0.366,6441.1,6,0
25.7634,94.2525,Kohima,NER,2073.9,13.4,54.0,0.2,2.2,0.822,0.337,2834.2,6,0
27.1247,95.0997,Dibrugarh,NER,1928.4,20.5,43.7,6.7,46.1,0.511,0.664,785.3,7,0
27.7392,94.995,Dibrugarh,NER,943.3,28.7,130.6,1.9,8.9,0.601,0.684,1809.3,9,0
23.8768,90.5419,Agartala,NER,1232.7,16.8,6.2,7.3,43.6,0.576,0.583,1644.2,6,0
25.0293,93.4248,Kohima,NER,1009.7,14.4,291.7,2.7,15.2,0.95,0.592,2743.8,8,0
25.5924,94.0966,Kohima,NER,367.8,25.5,347.1,2.5,23.1,0.459,0.516,2389.0,7,0
24.5719,94.0807,Imphal,NER,1044.4,18.7,233.1,9.4,53.6,0.789,0.579,103.4,8,0
26.218,91.9162,Guwahati,NER,1496.5,15.0,12.6,3.8,15.3,0.437,0.251,2075.1,7,0
27.2997,93.708,Itanagar,NER,1959.7,6.2,313.4,3.0,29.4,0.519,0.626,1377.3,7,0
23.8103,91.0114,Agartala,NER,1820.0,16.9,117.0,3.8,20.4,0.613,0.715,1874.7,9,0
26.7847,93.3244,Tezpur,NER,361.1,11.7,217.6,7.3,61.8,0.544,0.712,988.2,6,0
26.3955,91.5978,Guwahati,NER,1988.3,40.1,344.1,0.4,4.0,0.628,0.364,633.9,6,0
23.879,90.8396,Agartala,NER,523.7,3.5,167.0,11.7,100.9,0.404,0.527,4675.3,7,0
26.3671,91.7418,Guwahati,NER,1674.7,34.4,228.4,2.5,9.5,0.86,0.249,3741.5,8,0
25.5099,91.8628,Shillong,NER,1289.6,8.9,134.5,2.6,7.8,0.615,0.421,2081.8,7,0
27.6906,95.0884,Dibrugarh,NER,1020.4,1.4,124.2,4.2,34.5,0.717,0.899,1138.2,6,0
26.1849,92.6118,Tezpur,NER,334.4,17.9,270.0,4.9,37.5,0.462,0.158,1090.3,8,0
26.2926,91.8054,Guwahati,NER,670.8,17.7,188.4,1.5,5.0,0.342,0.228,740.2,9,0
26.0858,91.9876,Guwahati,NER,1026.2,9.3,131.2,8.0,74.4,0.777,0.326,6823.5,7,0
27.5372,92.8331,Itanagar,NER,287.2,10.5,281.9,19.1,92.2,0.576,0.903,2295.8,7,0
26.6499,92.5653,Tezpur,NER,2197.4,10.5,59.0,5.3,46.9,0.387,0.634,141.8,8,0
26.4865,94.3926,Jorhat,NER,1060.8,26.9,303.6,2.7,15.8,0.65,0.141,1130.4,6,0
27.4749,94.5517,Dibrugarh,NER,609.6,21.9,209.0,6.6,35.5,0.476,0.327,1114.4,7,0
26.3507,93.0373,Tezpur,NER,1473.7,8.4,169.6,13.7,93.8,0.848,0.722,391.3,9,0
27.2956,93.3358,Tezpur,NER,1616.6,36.7,270.1,6.7,58.1,0.605,0.758,1004.9,6,0
23.967,91.3646,Agartala,NER,1663.5,36.6,137.9,7.9,74.4,0.546,0.529,1431.6,6,0
24.1085,91.2867,Agartala,NER,2280.3,27.8,268.0,1.7,8.6,0.44,0.397,3534.5,8,0
25.444,92.2341,Shillong,NER,2136.8,15.2,136.8,26.9,203.9,0.95,0.726,458.6,6,0
26.712,94.2992,Jorhat,NER,1544.2,27.0,83.6,2.0,10.9,0.621,0.628,591.3,9,0
26.9975,95.0239,Jorhat,NER,1280.3,20.5,218.2,0.2,2.1,0.647,0.823,3934.3,8,0
23.7031,92.3393,Aizawl,NER,1588.3,23.5,91.2,0.2,0.6,0.672,0.222,485.4,6,1
26.8974,93.8487,Jorhat,NER,478.5,20.0,211.5,8.1,68.6,0.656,0.762,2794.1,6,0
23.7856,92.9096,Aizawl,NER,301.5,10.5,207.8,4.6,34.9,0.346,0.83,119.9,8,0
25.9699,91.4612,Guwahati,NER,1241.0,8.5,134.6,10.9,69.2,0.292,0.291,6231.5,7,0
23.5485,92.2569,Aizawl,NER,1761.0,8.5,331.6,11.2,36.2,0.95,0.627,4977.4,6,0
23.4336,91.3226,Agartala,NER,1340.5,26.3,40.0,14.0,120.7,0.249,0.787,334.1,6,1
27.4837,95.1934,Dibrugarh,NER,1314.1,26.1,189.9,13.3,93.6,0.308,0.569,1022.7,7,0
25.8719,91.7391,Guwahati,NER,1286.4,5.6,344.0,11.5,40.6,0.236,0.489,677.3,8,1
27.4979,95.1853,Dibrugarh,NER,1779.9,17.1,158.1,1.3,8.7,0.555,0.684,1044.0,6,0
27.2373,94.0647,Jorhat,NER,1365.9,20.7,211.4,9.9,34.4,0.34,0.486,4099.0,9,0
27.2623,94.495,Jorhat,NER,189.4,16.7,244.3,1.0,9.3,0.68,0.336,1094.1,9,0
26.6183,94.0887,Jorhat,NER,849.0,8.9,292.7,0.5,3.2,0.327,0.645,1646.0,8,0
26.6577,93.5107,Itanagar,NER,710.1,28.1,194.2,2.2,16.9,0.772,0.826,1756.3,6,0
24.095,92.4858,Aizawl,NER,1177.8,14.3,13.7,0.2,2.0,0.515,0.723,4364.4,9,0
25.1832,94.0926,Imphal,NER,2235.0,25.0,352.5,0.7,5.6,0.249,0.933,4168.1,8,0
23.6411,92.7042,Aizawl,NER,2375.1,16.5,216.2,2.9,27.8,0.819,0.765,1274.4,6,0
23.5197,92.7803,Aizawl,NER,1293.6,13.7,111.5,5.1,23.7,0.513,0.712,361.7,9,0
24.0177,92.3247,Aizawl,NER,2167.4,8.2,291.9,4.1,20.4,0.445,0.751,948.0,7,0
25.6261,94.2047,Kohima,NER,610.4,16.0,2.1,13.4,81.3,0.677,0.763,6937.4,9,0
26.7278,92.9696,Tezpur,NER,1029.2,24.1,39.2,22.4,193.3,0.669,0.228,827.6,7,0
26.2274,92.5252,Guwahati,NER,1355.6,28.9,205.5,3.4,16.8,0.348,0.756,1672.2,7,1
24.7089,91.1627,Agartala,NER,638.1,16.2,344.8,3.4,10.3,0.814,0.605,3443.6,7,0
25.5544,92.1421,Shillong,NER,1642.8,26.4,190.5,0.3,2.9,0.212,0.541,1386.0,6,0
26.5642,91.4444,Guwahati,NER,1576.4,9.6,177.8,27.1,204.9,0.409,0.528,644.9,7,0
25.014,94.2273,Imphal,NER,873.1,37.5,22.0,2.8,27.7,0.567,0.588,6366.7,8,0
25.071,93.6325,Imphal,NER,172.1,6.8,136.3,10.3,54.9,0.667,0.484,1591.0,9,0
26.7802,94.3305,Jorhat,NER,466.5,27.1,196.5,3.2,9.6,0.438,0.708,2054.5,7,0
24.9616,93.6504,Imphal,NER,743.6,14.2,105.4,1.1,6.3,0.541,0.796,1672.2,6,0
26.7783,91.9709,Guwahati,NER,2398.1,40.2,44.0,1.8,13.3,0.597,0.846,1541.4,7,0
27.8397,94.9799,Dibrugarh,NER,285.6,4.3,291.8,8.7,72.4,0.593,0.521,2993.4,6,0
25.9429,91.5989,Guwahati,NER,595.7,33.7,176.9,22.4,95.7,0.257,0.623,6973.5,6,0
27.5703,95.2869,Dibrugarh,NER,1297.8,10.5,23.3,4.5,26.8,0.663,0.756,569.3,7,0
23.642,92.6002,Aizawl,NER,1011.2,12.4,180.7,5.7,36.8,0.276,0.65,75.0,8,0
25.7266,92.2076,Guwahati,NER,249.0,1.4,101.7,8.4,80.7,0.447,0.203,1758.1,9,0
24.3122,93.5129,Imphal,NER,108.5,12.3,198.0,4.4,24.0,0.273,0.779,2767.2,9,1
26.9628,94.4923,Jorhat,NER,2001.6,15.2,251.0,4.5,34.0,0.412,0.86,1267.4,6,0
25.7807,91.7111,Shillong,NER,1631.8,4.1,286.2,0.3,1.3,0.411,0.701,191.9,9,0
24.0992,92.4859,Aizawl,NER,1302.4,18.8,280.6,4.1,28.7,0.812,0.719,304.8,8,0
25.9664,94.3567,Kohima,NER,257.9,18.4,176.3,3.5,25.7,0.09,0.859,1184.7,9,0
26.7018,92.9158,Tezpur,NER,862.0,19.0,272.5,54.9,395.5,0.404,0.216,5438.5,8,0
25.6351,94.5037,Kohima,NER,1255.4,30.6,151.0,27.0,110.5,0.365,0.513,134.2,9,0
26.7623,94.3948,Jorhat,NER,261.8,10.0,354.8,2.3,8.6,0.923,0.76,452.5,8,0
27.0065,92.5581,Tezpur,NER,1579.1,11.0,128.0,5.0,44.6,0.05,0.731,640.5,9,0
27.0894,94.0957,Itanagar,NER,1313.3,22.7,144.3,2.0,10.1,0.497,0.159,298.7,9,0
23.7897,91.17,Agartala,NER,1768.2,8.8,326.5,6.9,39.6,0.73,0.55,1651.4,6,0
24.1391,94.2147,Imphal,NER,1285.8,40.5,141.6,6.0,18.5,0.785,0.429,3925.9,8,0
26.9523,94.6749,Jorhat,NER,1687.5,16.0,356.4,6.3,24.3,0.53,0.803,3836.1,6,0
25.6983,92.1389,Shillong,NER,1441.6,10.6,82.6,6.0,53.5,0.716,0.655,3776.8,6,0
25.666,93.7896,Kohima,NER,145.0,10.6,160.0,4.6,37.4,0.473,0.709,1877.5,8,0
24.0227,91.0867,Agartala,NER,1781.4,10.8,166.0,4.1,30.9,0.903,0.775,1340.9,6,0
24.4723,94.0123,Imphal,NER,730.1,9.2,4.3,61.5,314.5,0.629,0.253,5025.0,7,0
27.2003,94.9896,Dibrugarh,NER,1391.3,11.7,195.5,8.3,31.6,0.432,0.56,1969.7,6,0
23.3312,91.2267,Agartala,NER,942.6,15.5,44.4,2.3,21.1,0.438,0.541,4154.5,9,0
27.0008,93.5209,Itanagar,NER,2362.4,6.2,69.8,1.8,14.4,0.324,0.446,839.8,7,0
25.91,94.178,Kohima,NER,837.0,22.1,59.6,6.8,29.0,0.491,0.534,1423.1,9,0
25.2443,93.567,Imphal,NER,1086.2,5.1,16.6,13.0,104.7,0.64,0.918,725.9,8,0
25.9427,91.6162,Shillong,NER,1568.8,22.8,61.4,6.8,65.5,0.458,0.828,3299.4,8,0
26.9226,94.6081,Jorhat,NER,287.2,10.5,102.5,12.8,53.9,0.541,0.874,7085.5,9,0
26.7361,94.0928,Jorhat,NER,1565.9,31.0,95.8,7.9,59.8,0.334,0.476,3359.8,7,0
26.9216,93.9349,Jorhat,NER,1231.8,21.0,84.6,5.3,26.3,0.662,0.446,910.1,9,0
22.9668,92.4167,Aizawl,NER,661.3,18.6,309.9,9.9,99.1,0.576,0.473,1264.2,7,0
26.9188,92.8709,Tezpur,NER,481.4,2.8,65.8,0.6,2.3,0.626,0.929,6316.1,8,0
24.7521,93.53,Imphal,NER,150.4,23.3,331.8,1.4,9.4,0.607,0.374,5670.3,9,0
26.5098,91.9697,Guwahati,NER,1043.3,15.9,257.9,0.1,0.9,0.731,0.472,1243.3,9,0
23.4258,92.4794,Aizawl,NER,185.5,32.7,330.2,0.4,3.6,0.938,0.796,1006.8,9,0
23.9726,91.1503,Agartala,NER,1366.2,25.2,255.6,24.6,185.1,0.466,0.937,732.5,7,0
26.1683,91.8699,Guwahati,NER,2051.8,14.1,332.7,0.5,5.2,0.159,0.378,1123.7,6,0
26.8733,94.0507,Jorhat,NER,1861.2,16.4,157.9,0.5,1.9,0.27,0.4,373.0,7,1
25.7947,91.772,Shillong,NER,144.0,28.8,261.2,9.4,67.4,0.513,0.652,882.5,8,0
25.8147,94.2754,Kohima,NER,599.3,16.8,22.3,1.0,4.8,0.563,0.647,2250.2,8,0
27.0894,93.0758,Tezpur,NER,707.4,34.5,197.0,5.2,50.3,0.5,0.664,3658.6,7,0
25.6074,94.024,Imphal,NER,1742.6,6.9,331.5,9.3,41.0,0.429,0.559,5576.3,9,0
26.6247,94.0473,Itanagar,NER,235.6,4.1,328.2,3.6,34.0,0.793,0.328,8249.2,9,0
25.475,91.57,Shillong,NER,200.1,23.8,150.4,0.4,3.4,0.605,0.455,3907.6,7,0
25.8315,94.5264,Kohima,NER,977.0,27.8,260.5,10.3,84.0,0.475,0.395,3594.3,9,0
26.8965,93.3396,Itanagar,NER,1610.9,23.5,59.9,26.0,97.4,0.608,0.257,81.8,8,0
26.7453,92.7881,Tezpur,NER,1465.8,14.8,64.3,5.6,33.6,0.653,0.668,1441.4,9,0
23.7228,92.6892,Aizawl,NER,494.6,7.2,155.2,11.1,68.2,0.641,0.508,90.6,8,0
26.7534,93.4648,Itanagar,NER,976.2,27.5,81.9,3.9,28.8,0.363,0.739,1332.2,8,0
23.8038,92.599,Aizawl,NER,638.5,12.7,5.2,1.1,5.5,0.728,0.165,686.4,9,0
26.6007,94.1633,Jorhat,NER,583.1,21.5,99.8,1.0,4.2,0.759,0.836,5608.0,8,0
25.4312,93.8438,Kohima,NER,1642.6,8.9,246.6,5.3,41.2,0.311,0.845,1430.9,9,1
27.5195,95.2496,Dibrugarh,NER,212.3,2.8,237.4,11.0,34.2,0.717,0.981,178.2,8,0
23.968,91.2317,Agartala,NER,789.7,32.1,336.5,3.3,25.3,0.778,0.308,591.7,9,0
26.2984,91.837,Guwahati,NER,653.6,16.6,197.7,6.6,37.7,0.449,0.531,2918.6,7,0
27.7953,93.8045,Itanagar,NER,1146.9,26.6,247.3,1.0,6.8,0.456,0.542,5684.1,9,0
24.3888,91.604,Agartala,NER,424.7,12.8,186.1,38.0,256.1,0.898,0.849,2665.4,7,0
27.4912,95.1543,Dibrugarh,NER,1770.8,13.5,134.8,5.6,55.9,0.428,0.437,6832.5,9,0
26.1867,93.2596,Tezpur,NER,130.3,15.4,254.4,6.1,47.3,0.441,0.805,939.8,6,0
27.3195,95.042,Dibrugarh,NER,1394.8,8.0,167.3,17.6,105.0,0.712,0.591,1195.5,7,0
26.0765,92.6536,Tezpur,NER,2190.7,14.0,179.8,13.1,74.2,0.318,0.725,293.3,9,0
25.1976,94.1383,Imphal,NER,467.4,14.0,168.5,46.8,429.1,0.599,0.86,1209.4,8,0
27.19,95.5724,Dibrugarh,NER,1340.4,23.9,146.0,1.6,9.4,0.845,0.298,1341.2,6,0
27.0826,92.5518,Tezpur,NER,1048.7,15.9,165.9,12.4,108.0,0.762,0.574,3713.1,9,0
25.6156,93.8203,Kohima,NER,2266.9,3.4,337.8,6.7,60.4,0.633,0.421,10290.8,7,0
27.5501,95.0538,Dibrugarh,NER,1877.3,9.6,129.8,7.0,46.1,0.462,0.625,2357.0,6,0
27.2498,93.9041,Itanagar,NER,809.1,19.9,137.1,9.2,39.7,0.419,0.664,2678.2,9,0
27.2994,93.419,Itanagar,NER,769.6,16.9,139.5,6.7,59.0,0.712,0.881,1862.3,9,0
24.2256,92.3347,Aizawl,NER,1559.4,13.9,263.8,10.6,43.2,0.05,0.541,1157.2,6,0
27.3838,94.4728,Jorhat,NER,1254.7,17.1,175.7,16.2,151.8,0.533,0.501,2481.5,7,0
26.8539,94.3828,Jorhat,NER,2114.0,24.1,339.6,0.2,0.8,0.57,0.194,2999.9,9,0
27.0937,93.6895,Itanagar,NER,2144.4,26.8,246.1,9.0,50.5,0.494,0.636,0.0,6,0
24.8596,93.2392,Imphal,NER,2168.6,6.4,304.9,22.3,150.6,0.377,0.847,148.2,7,0
26.8402,94.7619,Jorhat,NER,139.4,18.9,353.4,10.1,89.0,0.459,0.51,2587.3,7,0
25.0334,94.0664,Imphal,NER,1031.0,9.1,9.2,24.3,149.0,0.299,0.27,6084.6,8,0
26.4368,93.0051,Tezpur,NER,636.8,33.9,87.1,2.5,12.3,0.434,0.467,187.1,6,0
25.9578,92.0431,Shillong,NER,1662.0,10.2,265.1,0.6,3.9,0.272,0.676,113.1,6,1
25.7558,94.3873,Kohima,NER,1852.9,7.7,206.7,0.5,3.2,0.508,0.622,653.0,9,0
26.682,94.3708,Jorhat,NER,1203.6,8.2,112.6,3.8,34.7,0.528,0.712,5905.5,7,0
25.7656,94.5706,Kohima,NER,2261.6,17.2,285.8,2.0,20.1,0.412,0.413,2739.2,7,0
26.685,92.683,Tezpur,NER,932.3,8.6,301.2,1.3,6.2,0.303,0.667,4106.9,9,0
26.4516,91.3686,Guwahati,NER,1648.2,7.3,176.8,6.8,25.8,0.668,0.255,2673.1,8,0
26.4956,93.555,Jorhat,NER,2051.1,14.7,245.7,10.0,43.4,0.583,0.703,1621.1,7,1
27.6801,94.6836,Dibrugarh,NER,1830.3,36.5,339.2,17.2,75.6,0.824,0.798,1758.9,9,0
26.9958,94.8631,Dibrugarh,NER,2054.1,21.5,233.9,2.5,11.6,0.748,0.575,8940.7,9,0
23.4438,93.1316,Aizawl,NER,2214.8,22.3,311.5,2.9,15.1,0.443,0.362,45.9,9,0
25.26,91.6869,Shillong,NER,2026.9,4.7,261.4,2.6,9.3,0.514,0.592,132.6,6,0
27.6225,94.6937,Dibrugarh,NER,2299.2,15.6,183.0,0.9,2.8,0.569,0.885,2448.6,6,0
25.7824,91.4388,Guwahati,NER,1324.9,12.6,147.2,0.1,0.7,0.473,0.873,1674.0,7,0
27.062,94.3382,Jorhat,NER,2255.8,10.8,67.9,12.5,69.5,0.759,0.755,6222.8,7,0
27.018,93.525,Jorhat,NER,2307.1,6.7,61.0,16.0,63.6,0.645,0.89,1873.3,8,0
26.5392,93.244,Tezpur,NER,2322.5,20.2,271.1,7.8,43.9,0.443,0.928,1626.6,8,0
26.919,94.3708,Jorhat,NER,1727.9,16.1,139.6,4.1,19.2,0.285,0.653,104.6,7,0
24.3549,94.143,Imphal,NER,1642.5,13.0,218.0,4.9,39.5,0.548,0.672,703.4,6,0
27.3164,94.9725,Dibrugarh,NER,1528.9,14.7,295.7,0.5,4.1,0.64,0.869,1477.3,9,1
25.6047,94.3978,Kohima,NER,1023.0,9.4,7.1,1.4,10.9,0.672,0.257,390.1,6,0
27.7287,94.7946,Dibrugarh,NER,204.3,32.3,151.9,12.7,48.8,0.454,0.976,4555.5,8,0
27.2261,93.6235,Itanagar,NER,1287.2,8.4,119.5,0.4,3.8,0.819,0.405,3151.2,7,0
26.321,94.2996,Kohima,NER,2487.2,24.1,166.8,6.6,60.8,0.512,0.506,1483.6,7,0
27.6638,93.8484,Itanagar,NER,1942.6,30.9,331.7,3.6,19.0,0.271,0.755,1696.0,6,0
26.4519,93.0172,Tezpur,NER,2451.9,8.6,30.0,5.8,30.7,0.646,0.636,350.1,6,0
26.1608,94.1638,Kohima,NER,627.9,25.4,354.8,0.6,5.1,0.535,0.404,2032.3,8,0
25.3428,91.9157,Shillong,NER,787.4,22.4,183.6,1.0,5.8,0.78,0.581,673.1,9,0
25.4859,91.8377,Shillong,NER,2071.8,8.0,31.7,3.5,24.5,0.607,0.448,3356.3,8,0
26.5013,94.5767,Jorhat,NER,1833.2,10.5,103.2,10.7,74.1,0.569,0.503,4443.4,9,0
25.5364,94.3122,Kohima,NER,940.8,22.4,256.6,4.3,18.4,0.908,0.447,378.3,6,1
26.1513,92.621,Tezpur,NER,2269.9,28.0,315.5,9.9,88.8,0.66,0.842,904.4,6,0
25.6644,92.0809,Shillong,NER,1333.4,22.0,155.1,16.2,150.2,0.438,0.219,83.5,8,0
23.6218,92.6541,Aizawl,NER,907.2,17.2,101.5,14.7,73.0,0.793,0.409,1570.2,6,0
27.4423,94.7965,Dibrugarh,NER,396.9,23.4,335.6,5.5,51.5,0.284,0.314,336.6,6,0
23.659,92.3552,Aizawl,NER,1615.6,7.6,320.2,3.8,14.5,0.425,0.141,5752.3,8,0
27.5642,93.3801,Itanagar,NER,967.7,26.8,333.1,21.4,72.9,0.842,0.638,349.3,9,0
23.868,91.506,Agartala,NER,351.3,29.0,271.9,1.7,13.6,0.63,0.834,1007.4,7,0
23.6355,92.6138,Aizawl,NER,887.7,10.0,212.8,1.5,12.2,0.75,0.615,103.7,6,0
25.4266,94.6073,Kohima,NER,1336.7,11.8,205.9,15.7,74.6,0.654,0.478,3604.8,7,0
25.8608,92.2185,Shillong,NER,590.8,20.7,129.1,26.9,170.2,0.648,0.553,5015.3,6,0
26.7715,93.5728,Itanagar,NER,2021.6,2.5,69.0,13.5,102.3,0.611,0.506,1045.0,7,0
23.7515,90.9747,Agartala,NER,645.3,21.5,248.2,15.4,90.1,0.49,0.915,915.8,6,0
26.8888,94.2114,Jorhat,NER,281.4,22.6,61.4,4.4,19.5,0.371,0.684,248.6,7,0
26.0654,91.9487,Guwahati,NER,330.4,36.2,137.0,19.3,80.8,0.328,0.631,618.9,6,1
25.0439,93.984,Kohima,NER,1586.0,13.5,27.4,6.3,41.4,0.38,0.305,2153.6,9,0
25.3085,91.371,Shillong,NER,2173.7,17.9,166.9,6.9,43.3,0.05,0.605,948.4,8,0
25.3872,91.8091,Shillong,NER,1505.5,5.9,115.4,8.4,82.2,0.489,0.888,2870.7,6,0
25.1733,93.8846,Kohima,NER,2085.6,3.8,246.8,9.7,35.6,0.67,0.245,1727.6,8,0
26.6152,93.0786,Tezpur,NER,1960.8,14.6,227.6,9.2,40.7,0.473,0.729,569.1,6,0
26.8644,93.6346,Itanagar,NER,1279.5,12.2,279.2,3.4,18.6,0.186,0.743,2160.1,7,0
26.936,92.9563,Tezpur,NER,750.7,19.8,183.9,5.1,37.6,0.435,0.841,1779.5,8,0
26.9586,94.6001,Jorhat,NER,1499.4,11.6,216.9,8.4,68.3,0.375,0.271,1937.0,9,0
26.7553,93.7506,Itanagar,NER,606.4,21.9,58.2,1.9,13.7,0.623,0.43,30.7,8,0
25.6529,91.8227,Shillong,NER,1308.5,12.6,266.1,0.6,3.7,0.95,0.884,1512.8,9,0
26.6422,94.1574,Jorhat,NER,756.7,21.7,62.9,2.9,20.6,0.516,0.473,2675.9,9,0
24.5627,93.7387,Imphal,NER,1355.2,26.5,136.3,1.2,7.6,0.424,0.754,4194.5,6,0
24.9912,93.6475,Imphal,NER,2267.1,5.9,115.9,22.8,164.6,0.493,0.558,2772.5,7,0
27.3266,95.1311,Dibrugarh,NER,1122.0,7.8,177.4,0.0,0.2,0.637,0.545,2732.3,6,0
23.661,93.3493,Aizawl,NER,1872.6,5.8,48.9,2.3,19.3,0.489,0.651,832.4,8,0
24.8373,93.8488,Imphal,NER,1985.1,18.2,292.6,1.6,11.8,0.845,0.497,209.7,9,0
27.1528,94.6458,Dibrugarh,NER,2237.9,35.4,358.1,9.1,88.7,0.444,0.692,2737.8,6,0
28.0394,94.867,Dibrugarh,NER,1811.7,18.6,317.3,13.7,117.7,0.36,0.4,1065.0,7,0
