latitude,longitude,district,elevation,slope,aspect,month,rainfall_daily,rainfall_7day,ndvi,soil_moisture,distance_to_road,land_cover,landslide
25.5858,91.9034,East Khasi Hills,988.917,36.69,222,4,20.057,132.996,0.725,0.433,389.8,forest,0
27.6185,91.8622,Tawang,2911.365,56.655,141,12,4.777,32.285,0.101,0.271,161256.5,urban,0
23.8131,91.2883,West Tripura,12.0,20.6,166,2,8.4,47.3,0.574,0.252,772.9,forest,0
27.1467,88.5441,Namchi,815.005,57.761,99,5,70.028,519.32,0.656,0.362,51552.7,bare,0
25.5118,90.2214,West Garo Hills,368.487,40.794,103,2,9.752,53.075,0.453,0.264,182468.5,agriculture,0
27.162,88.5564,Namchi,856.804,43.576,186,1,3.901,25.588,0.422,0.225,51552.7,grassland,0
25.4559,93.1508,Dima Hasao,376.356,54.745,229,4,18.034,101.359,0.38,0.421,105829.1,bare,0
25.6383,94.0942,Kohima,1365.0,46.6,270,12,2.7,18.5,0.342,0.238,219.8,grassland,0
27.512,88.5286,Mangan,788.182,48.342,134,4,18.222,120.832,0.334,0.491,88627.9,bare,0
25.5061,90.2276,West Garo Hills,353.613,34.29,163,3,16.349,127.706,0.519,0.307,182468.5,forest,0
26.1236,91.754,Kamrup,49.932,34.889,245,1,5.929,45.338,0.37,0.251,653.8,urban,0
23.8444,91.2714,West Tripura,12.374,23.835,313,9,111.736,863.603,0.526,0.662,772.9,bare,0
25.5644,90.2633,West Garo Hills,326.335,35.089,209,2,4.666,35.012,0.59,0.287,182468.5,bare,0
25.576,91.8767,East Khasi Hills,960.723,37.449,64,12,6.095,48.109,0.568,0.306,389.8,urban,0
27.3449,88.5906,Gangtok,1502.414,53.219,148,12,6.976,53.563,0.303,0.297,71436.9,agriculture,0
23.8363,91.3055,West Tripura,12.68,24.369,56,3,9.445,78.27,0.597,0.348,772.9,grassland,0
25.5395,90.2059,West Garo Hills,344.154,37.957,249,11,23.467,169.746,0.557,0.365,182468.5,grassland,0
22.8843,92.7727,Lunglei,880.89,46.972,136,11,18.209,132.785,0.344,0.314,92190.2,forest,0
27.5725,93.8854,Lower Subansiri,1629.638,46.981,96,1,3.284,20.201,0.731,0.266,59915.4,bare,0
25.4661,93.1809,Dima Hasao,440.69,54.646,124,11,10.955,64.031,0.413,0.356,105829.1,bare,0
27.5949,93.8459,Lower Subansiri,1626.891,42.209,324,1,7.104,42.301,0.778,0.259,59915.4,bare,0
26.1236,91.754,Kamrup,49.888,34.587,245,1,5.212,45.434,0.361,0.267,653.8,urban,0
27.0824,93.6824,Papum Pare,162.697,30.39,332,10,49.442,393.555,0.544,0.515,8177.4,grassland,0
22.8844,92.7424,Lunglei,863.89,43.743,181,3,16.822,90.3,0.499,0.35,92190.2,urban,0
27.5821,93.8537,Lower Subansiri,1561.532,50.049,281,2,4.3,30.248,0.626,0.322,59915.4,forest,0
28.0522,95.3512,East Siang,117.631,30.685,195,4,21.435,178.819,0.883,0.317,218221.6,forest,0
25.8917,93.7145,Dimapur,214.047,16.04,321,2,4.152,35.12,0.25,0.298,50207.8,agriculture,0
25.5741,91.8726,East Khasi Hills,1029.0,36.8,314,5,64.3,447.9,0.734,0.405,389.8,bare,1
25.4104,93.1955,Dima Hasao,410.613,52.016,205,2,6.81,48.368,0.277,0.314,105829.1,forest,0
27.0845,93.6817,Papum Pare,175.398,33.702,127,12,4.796,29.32,0.544,0.289,8177.4,forest,0
25.2865,91.7607,East Khasi Hills,1055.839,39.384,59,12,4.915,31.353,0.396,0.263,37138.7,agriculture,0
25.4472,93.1809,Dima Hasao,398.407,49.044,200,1,4.595,35.058,0.255,0.303,105829.1,agriculture,0
22.8779,92.7926,Lunglei,973.966,26.023,60,2,6.049,33.81,0.401,0.248,92190.2,agriculture,0
28.0624,95.3414,East Siang,175.835,25.614,245,10,48.897,335.883,0.695,0.521,218221.6,urban,0
23.8518,91.3115,West Tripura,11.196,15.45,16,4,24.292,153.652,0.54,0.337,772.9,bare,0
26.1247,91.7292,Kamrup,56.468,42.639,305,5,60.598,545.115,0.453,0.429,653.8,forest,0
23.8322,91.2942,West Tripura,12.722,22.904,306,10,51.804,313.618,0.463,0.538,772.9,forest,0
26.162,91.7248,Kamrup,52.294,33.766,93,3,19.168,139.445,0.43,0.319,653.8,agriculture,0
25.8166,93.4102,Karbi Anglong,185.0,44.8,331,12,5.0,36.7,0.434,0.283,78194.4,forest,1
24.7929,93.9205,Imphal East,678.751,36.35,217,3,16.132,142.384,0.449,0.275,854.3,urban,0
25.2759,91.7327,East Khasi Hills,934.745,41.731,48,10,33.698,253.76,0.453,0.473,37138.7,forest,0
25.5359,90.2276,West Garo Hills,369.959,36.697,6,4,36.715,224.555,0.622,0.386,182468.5,forest,0
28.0651,95.3403,East Siang,174.458,32.524,41,3,8.759,59.592,0.621,0.338,218221.6,bare,0
27.0887,93.6969,Papum Pare,153.44,36.173,46,4,21.659,159.6,0.725,0.335,8177.4,forest,0
25.8451,93.4095,Karbi Anglong,193.231,52.687,226,3,10.998,63.103,0.529,0.281,78194.4,bare,0
25.9258,93.6932,Dimapur,164.133,16.882,5,1,5.343,41.246,0.305,0.222,50207.8,grassland,0
25.3216,91.7283,East Khasi Hills,1029.0,42.5,215,10,39.9,276.1,0.485,0.579,37138.7,bare,1
25.4253,93.1901,Dima Hasao,413.0,46.4,42,11,13.1,78.6,0.306,0.381,105829.1,forest,1
28.0799,95.3375,East Siang,142.907,20.846,233,4,23.762,171.175,0.787,0.332,218221.6,bare,0
25.4283,93.1593,Dima Hasao,401.447,51.292,347,12,3.102,23.117,0.32,0.224,105829.1,forest,0
25.6581,94.1269,Kohima,1365.0,48.0,218,8,154.8,1230.9,0.489,0.931,219.8,forest,1
28.0679,95.3354,East Siang,186.532,28.442,346,2,12.183,85.08,0.674,0.31,218221.6,grassland,0
23.8038,91.2765,West Tripura,11.177,14.307,291,12,4.378,32.608,0.408,0.213,772.9,forest,0
26.1628,91.7484,Kamrup,49.634,33.198,268,10,27.428,175.153,0.3,0.489,653.8,forest,0
27.3597,88.6042,Gangtok,1523.5,55.3,185,2,11.5,95.1,0.398,0.327,71436.9,grassland,1
25.4543,93.1808,Dima Hasao,387.305,52.049,62,4,34.511,289.433,0.489,0.322,105829.1,grassland,0
25.5193,90.2239,West Garo Hills,362.865,39.302,126,1,3.568,21.106,0.379,0.197,182468.5,grassland,0
24.8075,93.9367,Imphal East,820.702,37.403,292,6,78.137,489.628,0.398,0.723,854.3,forest,0
25.4619,93.2003,Dima Hasao,390.864,58.35,184,12,4.588,40.166,0.224,0.247,105829.1,forest,0
22.8906,92.7522,Lunglei,814.704,35.528,344,12,5.499,35.977,0.449,0.364,92190.2,bare,0
25.8541,93.4369,Karbi Anglong,174.331,44.868,178,1,7.778,48.297,0.405,0.252,78194.4,forest,0
27.0743,93.6675,Papum Pare,161.04,37.981,47,10,38.516,280.623,0.599,0.598,8177.4,agriculture,0
23.7123,92.741,Aizawl,1027.261,54.095,8,3,23.405,154.267,0.43,0.294,417.8,grassland,0
25.8411,93.4445,Karbi Anglong,180.247,47.581,355,1,4.663,29.997,0.417,0.227,78194.4,grassland,0
27.5227,88.5548,Mangan,796.0,60,260,2,5.2,38.8,0.321,0.231,88627.9,forest,1
28.0607,95.3484,East Siang,193.6,28.3,116,9,111.7,637.8,0.727,0.768,218221.6,urban,1
25.6954,94.1217,Kohima,1397.184,60.658,172,1,4.358,30.581,0.34,0.292,219.8,forest,0
27.0846,93.7175,Papum Pare,160.0,40.0,312,2,5.8,33.2,0.565,0.331,8177.4,forest,0
25.5305,90.2477,West Garo Hills,337.677,33.215,277,2,7.072,46.542,0.538,0.311,182468.5,grassland,0
27.506,88.5036,Mangan,764.4,53.7,92,9,84.3,562.2,0.384,0.65,88627.9,bare,1
25.8847,93.6739,Dimapur,135.016,20.017,46,11,11.928,89.227,0.181,0.31,50207.8,grassland,0
27.1894,88.5706,Namchi,814.0,47.3,90,11,12.2,92.7,0.492,0.301,51552.7,grassland,1
28.0437,95.3352,East Siang,161.164,27.717,6,4,20.04,171.738,0.812,0.399,218221.6,forest,0
22.897,92.7631,Lunglei,972.059,36.236,4,11,11.659,96.33,0.446,0.397,92190.2,bare,0
23.7294,92.7147,Aizawl,1004.962,44.209,257,12,6.15,42.118,0.271,0.279,417.8,forest,0
27.0917,93.6818,Papum Pare,148.228,43.687,21,1,5.337,34.166,0.503,0.217,8177.4,bare,0
28.0906,95.3433,East Siang,150.748,30.816,359,4,19.151,128.301,0.723,0.377,218221.6,bare,0
23.8493,91.266,West Tripura,12.748,10.671,247,3,12.558,93.304,0.532,0.283,772.9,forest,0
27.1072,93.7072,Papum Pare,164.122,34.388,265,4,13.209,84.0,0.665,0.442,8177.4,grassland,0
25.2703,91.7074,East Khasi Hills,951.516,38.443,151,4,32.126,230.856,0.528,0.311,37138.7,forest,0
25.8714,93.4224,Karbi Anglong,172.863,39.0,318,2,10.746,77.817,0.536,0.309,78194.4,bare,0
25.5578,90.2398,West Garo Hills,358.881,30.292,246,2,4.387,29.142,0.511,0.223,182468.5,urban,0
25.4456,93.1923,Dima Hasao,394.898,49.428,138,4,29.343,197.959,0.514,0.379,105829.1,bare,0
25.5809,91.8767,East Khasi Hills,942.391,51.458,147,11,8.446,65.257,0.464,0.368,389.8,grassland,0
23.7148,92.7343,Aizawl,1082.261,53.78,252,3,17.664,119.888,0.361,0.373,417.8,urban,0
25.8472,93.4359,Karbi Anglong,185.0,40.5,283,6,65.2,382.2,0.605,0.653,78194.4,urban,1
23.8159,91.3005,West Tripura,11.692,21.373,173,1,6.783,42.641,0.39,0.211,772.9,grassland,0
25.5395,90.1928,West Garo Hills,318.974,32.48,357,7,156.349,950.47,0.64,0.788,182468.5,forest,0
25.9046,93.749,Dimapur,137.748,22.353,142,11,8.205,58.877,0.236,0.342,50207.8,agriculture,0
24.3531,93.6618,Churachandpur,862.0,44.3,141,9,165.4,1366.4,0.252,0.624,60247.5,grassland,1
26.165,91.7679,Kamrup,47.313,35.722,24,5,53.087,340.099,0.483,0.501,653.8,bare,0
27.1705,88.5988,Namchi,810.085,50.48,125,2,5.671,46.458,0.549,0.282,51552.7,agriculture,0
28.0407,95.3618,East Siang,157.468,33.899,122,5,55.02,402.993,0.888,0.534,218221.6,urban,0
28.036,95.2871,East Siang,146.508,35.276,23,4,23.338,133.472,0.701,0.363,218221.6,urban,0
22.9005,92.763,Lunglei,892.412,41.865,111,4,29.69,234.976,0.464,0.361,92190.2,urban,0
25.5951,91.895,East Khasi Hills,931.071,50.624,65,2,9.589,75.823,0.548,0.234,389.8,bare,0
27.1057,93.7018,Papum Pare,146.004,37.583,161,1,3.394,30.713,0.461,0.254,8177.4,grassland,0
22.8898,92.7507,Lunglei,839.23,47.932,357,10,58.24,344.403,0.406,0.405,92190.2,agriculture,0
27.1062,93.6696,Papum Pare,148.351,39.797,183,2,3.831,26.321,0.51,0.285,8177.4,agriculture,0
24.3474,93.6465,Churachandpur,787.262,37.495,164,1,2.902,20.414,0.185,0.206,60247.5,forest,0
25.9047,93.4359,Karbi Anglong,172.1,37.571,290,4,27.483,177.721,0.564,0.318,78194.4,grassland,0
25.5469,90.2477,West Garo Hills,367.606,37.368,125,10,60.175,342.888,0.39,0.456,182468.5,urban,0
23.8375,91.2617,West Tripura,12.096,23.989,250,1,5.74,47.787,0.394,0.209,772.9,urban,0
25.4668,93.2048,Dima Hasao,413.0,57.1,197,11,19.3,111.7,0.319,0.398,105829.1,bare,1
24.3621,93.7035,Churachandpur,908.0,37.8,103,10,20.3,145.2,0.256,0.518,60247.5,forest,1
23.836,91.2945,West Tripura,11.174,11.203,50,11,19.282,123.812,0.505,0.318,772.9,forest,0
25.6494,94.1062,Kohima,1439.38,53.979,205,3,20.246,149.576,0.426,0.257,219.8,agriculture,0
23.7097,92.7165,Aizawl,1069.0,47.1,264,6,68.9,397.5,0.424,0.86,417.8,grassland,1
24.8375,93.9327,Imphal East,697.095,51.055,358,11,13.418,105.614,0.387,0.263,854.3,agriculture,0
25.5145,90.2481,West Garo Hills,374.091,41.108,24,2,8.789,54.838,0.538,0.259,182468.5,forest,0
25.8911,93.7192,Dimapur,142.717,21.0,330,1,4.135,34.104,0.308,0.214,50207.8,agriculture,0
25.5744,91.8601,East Khasi Hills,1063.871,47.158,283,2,12.02,92.626,0.556,0.248,389.8,agriculture,0
25.6189,91.8905,East Khasi Hills,1083.87,34.34,167,2,9.207,75.886,0.514,0.261,389.8,agriculture,0
25.8978,93.7509,Dimapur,156.42,10.17,220,3,21.443,160.472,0.335,0.369,50207.8,forest,0
25.8643,93.4011,Karbi Anglong,185.0,41.9,293,12,6.1,47.5,0.506,0.247,78194.4,grassland,1
27.5953,93.8226,Lower Subansiri,1673.286,42.216,17,4,21.853,143.226,0.776,0.436,59915.4,grassland,0
23.8112,91.3093,West Tripura,11.572,16.018,138,3,10.294,76.85,0.513,0.338,772.9,bare,0
28.0626,95.3371,East Siang,126.154,27.205,269,2,9.867,74.095,0.592,0.239,218221.6,bare,0
24.8178,93.9427,Imphal East,814.151,43.205,26,2,4.052,26.428,0.305,0.265,854.3,urban,0
26.1605,91.7475,Kamrup,50.941,37.127,75,4,23.219,188.558,0.391,0.317,653.8,bare,0
24.8228,93.9376,Imphal East,869.345,39.501,250,3,18.193,151.875,0.444,0.336,854.3,bare,0
28.0538,95.3157,East Siang,138.623,38.1,255,3,12.402,85.514,0.817,0.305,218221.6,urban,0
27.3239,88.6289,Gangtok,1487.0,59.7,59,7,94.2,694.1,0.481,0.883,71436.9,grassland,1
25.6482,94.0931,Kohima,1440.54,49.772,36,3,15.936,110.163,0.425,0.345,219.8,bare,0
24.8514,93.9335,Imphal East,759.129,47.643,318,4,27.402,196.91,0.42,0.367,854.3,agriculture,0
25.8665,93.7899,Dimapur,182.744,10.374,123,1,7.095,49.304,0.218,0.25,50207.8,agriculture,0
23.8489,91.2797,West Tripura,12.649,20.894,138,4,30.194,183.633,0.558,0.419,772.9,agriculture,0
25.64,94.1056,Kohima,1343.168,47.477,212,11,18.569,120.381,0.406,0.35,219.8,forest,0
25.4312,93.1941,Dima Hasao,435.677,46.908,36,1,3.917,35.484,0.249,0.257,105829.1,forest,0
23.8367,91.3255,West Tripura,13.106,12.177,145,3,16.582,122.302,0.49,0.352,772.9,grassland,0
28.0761,95.3517,East Siang,131.06,27.163,308,12,6.523,60.174,0.576,0.257,218221.6,bare,0
24.3295,93.7257,Churachandpur,852.7,51.3,132,4,28.6,217.1,0.216,0.336,60247.5,bare,1
22.8926,92.7854,Lunglei,890.578,35.789,240,4,21.812,162.775,0.443,0.493,92190.2,urban,0
25.283,91.7244,East Khasi Hills,1029.0,41.4,208,6,111.4,779.6,0.586,0.624,37138.7,agriculture,1
25.8685,93.7212,Dimapur,158.15,22.101,249,11,7.377,63.831,0.207,0.394,50207.8,agriculture,0
23.8391,91.3046,West Tripura,12.0,20.2,107,11,20.5,117.0,0.442,0.417,772.9,agriculture,0
24.8463,93.8961,Imphal East,794.188,47.748,302,3,15.817,136.644,0.43,0.255,854.3,bare,0
25.4415,93.1826,Dima Hasao,445.313,46.987,352,4,32.506,240.131,0.508,0.431,105829.1,forest,0
22.8828,92.7322,Lunglei,899.737,34.569,60,1,5.645,50.491,0.371,0.304,92190.2,agriculture,0
22.901,92.7618,Lunglei,826.316,37.983,202,11,19.71,141.882,0.427,0.397,92190.2,forest,0
23.8405,91.2887,West Tripura,13.011,8.072,100,1,2.94,20.675,0.447,0.269,772.9,grassland,0
23.8518,91.3115,West Tripura,12.358,13.119,16,4,26.661,134.439,0.628,0.362,772.9,bare,0
28.0769,95.3033,East Siang,148.693,23.804,210,12,5.845,47.208,0.529,0.313,218221.6,forest,0
27.6022,93.8298,Lower Subansiri,1427.43,41.118,331,12,4.656,33.398,0.665,0.297,59915.4,urban,0
23.8253,91.2723,West Tripura,11.187,11.537,113,3,12.677,68.601,0.488,0.341,772.9,agriculture,0
23.817,91.3096,West Tripura,12.939,28.546,115,5,47.449,368.459,0.549,0.475,772.9,forest,0
27.0776,93.6714,Papum Pare,165.011,26.989,313,5,49.949,273.362,0.723,0.443,8177.4,forest,0
22.9269,92.792,Lunglei,843.737,35.651,143,1,4.714,26.16,0.434,0.289,92190.2,agriculture,0
26.1444,91.736,Kamrup,49.909,31.756,18,12,7.474,44.033,0.298,0.317,653.8,forest,0
26.1371,91.7907,Kamrup,52.0,41.2,338,10,59.1,488.1,0.265,0.552,653.8,grassland,0
27.1601,88.5892,Namchi,740.148,49.192,308,4,36.281,205.452,0.519,0.448,51552.7,urban,0
25.9477,93.7513,Dimapur,150.649,21.547,170,1,2.878,16.078,0.21,0.22,50207.8,agriculture,0
23.8518,91.3115,West Tripura,13.001,13.092,16,4,23.167,152.042,0.635,0.361,772.9,bare,0
26.1379,91.7226,Kamrup,55.736,42.104,182,2,10.384,99.754,0.243,0.333,653.8,grassland,0
27.0834,93.6969,Papum Pare,158.586,34.541,249,4,22.432,195.834,0.68,0.485,8177.4,grassland,0
26.1123,91.7816,Kamrup,48.562,43.156,85,11,22.081,170.553,0.421,0.31,653.8,urban,0
28.073,95.3238,East Siang,183.105,29.765,339,2,3.946,23.606,0.58,0.361,218221.6,grassland,0
28.0496,95.35,East Siang,153.969,26.853,182,2,5.829,48.442,0.712,0.267,218221.6,forest,0
23.8252,91.2859,West Tripura,10.923,14.261,337,2,9.022,79.909,0.438,0.238,772.9,forest,0
23.7472,92.7129,Aizawl,1096.8,52.5,296,9,94.0,537.4,0.362,0.647,417.8,urban,1
23.8249,91.3304,West Tripura,12.175,15.348,227,8,115.38,965.598,0.656,0.899,772.9,forest,0
23.8409,91.2769,West Tripura,12.541,14.438,95,6,92.122,497.983,0.73,0.612,772.9,urban,0
28.0797,95.3026,East Siang,153.944,23.674,271,5,24.445,203.952,0.791,0.349,218221.6,bare,0
23.8417,91.2695,West Tripura,13.119,17.928,117,4,31.974,219.746,0.702,0.338,772.9,agriculture,0
25.4404,93.1785,Dima Hasao,393.656,47.688,244,3,22.556,141.453,0.398,0.357,105829.1,urban,0
23.7262,92.697,Aizawl,1105.416,43.05,113,3,10.935,73.334,0.473,0.307,417.8,grassland,0
27.3304,88.5911,Gangtok,1487.0,55.4,183,7,235.5,1380.1,0.529,0.735,71436.9,grassland,1
22.893,92.7347,Lunglei,890.0,41.8,23,4,32.0,230.6,0.512,0.313,92190.2,urban,0
28.0694,95.3378,East Siang,140.023,29.252,287,2,6.068,43.024,0.676,0.272,218221.6,urban,0
23.7944,91.2667,West Tripura,11.47,15.097,344,8,101.638,672.471,0.729,0.673,772.9,bare,0
25.9024,93.758,Dimapur,149.926,20.787,95,12,2.71,16.378,0.195,0.238,50207.8,agriculture,0
25.8554,93.4398,Karbi Anglong,167.782,39.383,107,4,21.939,149.727,0.574,0.486,78194.4,grassland,0
24.3037,93.6847,Churachandpur,830.993,44.784,113,12,4.07,36.539,0.183,0.279,60247.5,urban,0
27.5853,93.8534,Lower Subansiri,1589.222,42.37,213,2,6.971,45.173,0.665,0.338,59915.4,urban,0
27.3607,88.6105,Gangtok,1487.0,52.0,298,10,48.2,329.1,0.325,0.473,71436.9,agriculture,1
28.06,95.3109,East Siang,159.306,24.156,229,10,51.037,384.485,0.642,0.431,218221.6,agriculture,0
27.4903,88.5058,Mangan,729.367,51.029,301,11,20.86,157.376,0.245,0.311,88627.9,bare,0
25.5943,91.8761,East Khasi Hills,1069.835,38.411,14,2,4.389,30.741,0.526,0.246,389.8,grassland,0
25.5817,91.8918,East Khasi Hills,1029.0,36.9,56,3,9.5,61.7,0.647,0.363,389.8,urban,0
27.5558,93.8722,Lower Subansiri,1534.498,46.253,346,3,21.317,128.355,0.756,0.274,59915.4,agriculture,0
27.344,88.6115,Gangtok,1601.557,57.89,186,11,18.288,128.174,0.344,0.317,71436.9,grassland,0
25.8803,93.7093,Dimapur,147.0,13.9,71,4,18.7,155.6,0.358,0.431,50207.8,agriculture,0
25.2881,91.7432,East Khasi Hills,1037.009,44.216,354,1,6.246,59.034,0.462,0.227,37138.7,grassland,0
23.8317,91.2651,West Tripura,11.354,23.579,18,3,19.113,139.087,0.47,0.36,772.9,grassland,0
25.9363,93.7323,Dimapur,158.164,14.429,199,4,16.267,105.942,0.356,0.334,50207.8,grassland,0
27.1116,93.6804,Papum Pare,168.384,36.015,344,4,13.222,87.12,0.675,0.44,8177.4,agriculture,0
23.8098,91.2802,West Tripura,11.486,21.674,99,4,15.728,105.005,0.601,0.333,772.9,urban,0
25.5017,90.2308,West Garo Hills,337.759,42.277,316,12,3.67,26.186,0.415,0.275,182468.5,grassland,0
27.1227,93.6731,Papum Pare,162.019,28.885,350,5,31.966,286.337,0.837,0.379,8177.4,agriculture,0
25.5714,91.8872,East Khasi Hills,1129.641,41.952,19,4,23.335,180.94,0.638,0.367,389.8,forest,0
26.1484,91.7497,Kamrup,52.072,40.937,62,11,19.638,149.866,0.275,0.304,653.8,urban,0
25.5367,90.2456,West Garo Hills,362.677,37.011,255,1,5.17,44.226,0.477,0.281,182468.5,agriculture,0
25.5235,90.1912,West Garo Hills,337.674,34.741,255,1,6.759,41.08,0.497,0.213,182468.5,urban,0
25.6089,91.8693,East Khasi Hills,1029.0,46.8,351,8,232.6,1786.9,0.686,0.891,389.8,urban,1
27.3481,88.6146,Gangtok,1424.51,53.373,66,2,6.457,60.631,0.35,0.277,71436.9,forest,0
25.8442,93.4254,Karbi Anglong,175.372,38.818,233,12,4.608,37.703,0.425,0.234,78194.4,bare,0
28.0948,95.3381,East Siang,164.961,31.676,127,12,6.72,56.195,0.64,0.322,218221.6,grassland,0
25.8399,93.4727,Karbi Anglong,190.619,42.611,295,2,4.12,25.061,0.476,0.292,78194.4,urban,0
25.4731,93.1841,Dima Hasao,413.0,54.6,133,6,64.0,383.4,0.532,0.713,105829.1,forest,1
27.0751,93.6752,Papum Pare,167.741,30.609,141,3,20.731,158.792,0.478,0.361,8177.4,forest,0
22.9392,92.7668,Lunglei,869.188,33.942,10,10,58.338,406.857,0.445,0.505,92190.2,agriculture,0
25.5272,90.1872,West Garo Hills,326.05,32.721,226,2,12.522,67.71,0.485,0.29,182468.5,bare,0
23.7258,92.6897,Aizawl,951.019,49.202,80,1,4.27,32.855,0.248,0.238,417.8,bare,0
25.4742,93.1955,Dima Hasao,445.335,46.148,115,2,4.731,33.615,0.265,0.267,105829.1,forest,0
26.1548,91.7117,Kamrup,52.0,41.5,338,1,4.9,29.6,0.314,0.275,653.8,agriculture,0
25.5777,91.8897,East Khasi Hills,1098.699,33.497,336,12,2.845,19.637,0.54,0.289,389.8,grassland,0
23.8412,91.2884,West Tripura,11.919,22.421,175,12,3.109,30.586,0.436,0.27,772.9,forest,0
26.128,91.7508,Kamrup,51.833,39.651,11,4,33.184,207.608,0.401,0.314,653.8,grassland,0
27.5868,93.8186,Lower Subansiri,1503.094,50.905,169,1,4.752,43.292,0.595,0.233,59915.4,urban,0
25.8674,93.7301,Dimapur,151.705,29.491,83,2,5.545,49.168,0.315,0.292,50207.8,urban,0
25.4475,93.2052,Dima Hasao,399.959,60.607,338,1,6.563,36.692,0.378,0.187,105829.1,forest,0
27.0873,93.6745,Papum Pare,160.0,40.0,100,12,5.7,41.3,0.533,0.304,8177.4,urban,0
24.2993,93.6898,Churachandpur,884.019,49.252,98,3,13.926,96.755,0.315,0.285,60247.5,forest,0
23.8228,91.279,West Tripura,11.388,13.7,169,2,6.899,55.624,0.64,0.296,772.9,agriculture,0
24.8257,93.9468,Imphal East,814.353,49.959,237,5,28.669,193.536,0.531,0.429,854.3,agriculture,0
23.8158,91.3023,West Tripura,12.142,21.213,255,12,6.615,47.524,0.415,0.237,772.9,agriculture,0
24.7938,93.9463,Imphal East,901.644,47.695,81,10,29.678,249.934,0.397,0.533,854.3,agriculture,0
27.5767,93.8212,Lower Subansiri,1570.452,43.14,307,4,39.317,266.499,0.816,0.309,59915.4,grassland,0
23.8418,91.2946,West Tripura,11.784,13.346,137,9,190.528,1203.848,0.54,0.812,772.9,bare,0
27.3313,88.5776,Gangtok,1487.0,56.2,221,5,43.4,254.6,0.498,0.529,71436.9,forest,1
25.678,94.1333,Kohima,1274.126,48.183,43,1,6.543,36.229,0.325,0.301,219.8,bare,0
22.9008,92.7636,Lunglei,872.866,32.766,312,3,22.479,187.112,0.502,0.291,92190.2,agriculture,0
25.9325,93.7479,Dimapur,166.457,19.554,348,10,45.012,268.65,0.33,0.46,50207.8,urban,0
22.9276,92.7368,Lunglei,830.025,40.471,24,1,3.455,25.368,0.334,0.23,92190.2,grassland,0
22.8945,92.7625,Lunglei,889.997,35.71,1,11,8.712,46.035,0.453,0.352,92190.2,bare,0
25.8845,93.7063,Dimapur,189.7,19.1,284,1,4.4,34.8,0.24,0.234,50207.8,forest,0
23.8309,91.2918,West Tripura,11.542,16.598,245,11,17.832,127.038,0.513,0.271,772.9,grassland,0
24.8239,93.936,Imphal East,683.176,36.686,173,5,35.598,258.71,0.464,0.537,854.3,grassland,0
27.3478,88.5613,Gangtok,1471.304,49.635,136,11,18.679,160.563,0.332,0.283,71436.9,forest,0
28.0437,95.3584,East Siang,174.08,31.811,73,10,25.207,224.804,0.716,0.532,218221.6,grassland,0
28.0766,95.3079,East Siang,148.458,18.258,178,12,6.514,49.35,0.657,0.229,218221.6,grassland,0
27.0887,93.6969,Papum Pare,160.0,34.8,46,4,21.8,154.0,0.678,0.353,8177.4,forest,0
25.5851,91.8846,East Khasi Hills,1122.589,28.21,160,11,17.316,124.479,0.571,0.342,389.8,forest,0
25.4756,90.2143,West Garo Hills,363.076,40.259,183,4,37.025,302.79,0.621,0.361,182468.5,urban,0
25.9367,93.7059,Dimapur,159.374,18.796,359,11,14.323,97.152,0.308,0.374,50207.8,forest,0
26.1474,91.7501,Kamrup,50.899,46.605,80,11,8.517,54.732,0.164,0.347,653.8,bare,0
27.1019,93.7184,Papum Pare,170.937,32.032,220,1,4.34,36.446,0.518,0.268,8177.4,grassland,0
25.9248,93.7441,Dimapur,147.751,22.974,72,11,8.886,56.82,0.236,0.346,50207.8,bare,0
25.8552,93.4215,Karbi Anglong,172.556,46.207,296,2,7.774,57.401,0.504,0.236,78194.4,agriculture,0
24.8175,93.9128,Imphal East,677.863,57.883,279,4,18.917,152.261,0.632,0.419,854.3,bare,0
25.8366,93.4144,Karbi Anglong,180.634,42.779,338,4,15.543,113.818,0.583,0.384,78194.4,agriculture,0
26.1339,91.7336,Kamrup,56.936,37.014,235,3,18.668,172.42,0.446,0.285,653.8,bare,0
24.349,93.6834,Churachandpur,864.494,50.667,292,11,11.878,78.156,0.193,0.333,60247.5,urban,0
22.9026,92.7522,Lunglei,844.236,38.923,84,12,7.609,44.559,0.385,0.3,92190.2,forest,0
27.1557,88.5459,Namchi,804.434,46.877,213,3,10.305,68.556,0.454,0.324,51552.7,urban,0
27.1101,93.7058,Papum Pare,175.634,23.751,124,3,13.352,81.07,0.529,0.346,8177.4,grassland,0
25.5228,90.2091,West Garo Hills,309.892,38.702,21,10,36.624,230.864,0.547,0.503,182468.5,urban,0
25.5836,91.9076,East Khasi Hills,1032.179,41.775,44,2,9.67,67.566,0.49,0.285,389.8,forest,0
27.1555,88.5683,Namchi,814.0,51.9,327,8,95.5,801.2,0.602,0.889,51552.7,urban,1
25.4402,93.1698,Dima Hasao,413.0,42.7,179,11,17.9,110.4,0.218,0.324,105829.1,bare,0
26.1244,91.7547,Kamrup,51.093,43.604,242,4,16.83,129.259,0.485,0.363,653.8,urban,0
25.6414,94.1504,Kohima,1322.286,44.451,304,2,5.001,41.847,0.357,0.289,219.8,agriculture,0
25.5236,90.214,West Garo Hills,321.868,43.544,274,1,7.241,46.932,0.441,0.303,182468.5,grassland,0
